t,hidden_U,dataset,seed
153,1.522082019173235,S2_hidden_confounder,8
154,0.8322590833333651,S2_hidden_confounder,8
155,0.12233377491924187,S2_hidden_confounder,8
156,-2.0048186057410122,S2_hidden_confounder,8
157,-2.7859712779232115,S2_hidden_confounder,8
158,-3.4462933735751116,S2_hidden_confounder,8
159,-2.295436911649075,S2_hidden_confounder,8
160,-0.6897671322971078,S2_hidden_confounder,8
161,-1.2942433173440269,S2_hidden_confounder,8
162,-0.5330595703465205,S2_hidden_confounder,8
163,-0.347235887607066,S2_hidden_confounder,8
164,-0.552506362536302,S2_hidden_confounder,8
165,-0.23495498030474585,S2_hidden_confounder,8
166,-0.0925160945599326,S2_hidden_confounder,8
167,0.6695714656451042,S2_hidden_confounder,8
168,1.0267010357598358,S2_hidden_confounder,8
169,0.9112940576324755,S2_hidden_confounder,8
170,0.0800071214257686,S2_hidden_confounder,8
171,0.8823847762046866,S2_hidden_confounder,8
172,0.8325472377444907,S2_hidden_confounder,8
173,-0.6127043323843003,S2_hidden_confounder,8
174,-0.12617841213150122,S2_hidden_confounder,8
175,-0.27447461141631363,S2_hidden_confounder,8
176,1.034022552986917,S2_hidden_confounder,8
177,2.1984089999879513,S2_hidden_confounder,8
178,1.619402819277653,S2_hidden_confounder,8
179,0.8425597293443924,S2_hidden_confounder,8
180,1.0565298230647147,S2_hidden_confounder,8
181,1.0441947973574288,S2_hidden_confounder,8
182,0.2286642371365178,S2_hidden_confounder,8
183,0.17378895836142438,S2_hidden_confounder,8
184,0.23266926706487337,S2_hidden_confounder,8
185,-0.019658505971745857,S2_hidden_confounder,8
186,0.3057402619913021,S2_hidden_confounder,8
187,-0.29171255348052577,S2_hidden_confounder,8
188,0.35946256764149986,S2_hidden_confounder,8
189,1.4385073838979634,S2_hidden_confounder,8
190,1.4289155846199155,S2_hidden_confounder,8
191,1.3947917811957928,S2_hidden_confounder,8
192,2.129111667168797,S2_hidden_confounder,8
193,0.5798670781631298,S2_hidden_confounder,8
194,0.5857094242944646,S2_hidden_confounder,8
195,0.8399657676878203,S2_hidden_confounder,8
196,0.6838451354737151,S2_hidden_confounder,8
197,1.266399645386646,S2_hidden_confounder,8
198,0.7357354112112,S2_hidden_confounder,8
199,0.47938683388296854,S2_hidden_confounder,8
200,0.7331329840086879,S2_hidden_confounder,8
201,2.251799706295344,S2_hidden_confounder,8
202,0.41994729189899577,S2_hidden_confounder,8
203,-0.0047623099169794075,S2_hidden_confounder,8
204,0.4053520459194068,S2_hidden_confounder,8
205,-0.14397611198063243,S2_hidden_confounder,8
206,-0.06460411881155624,S2_hidden_confounder,8
207,-0.34487162522016446,S2_hidden_confounder,8
208,0.06438132518226694,S2_hidden_confounder,8
209,0.7020584754199163,S2_hidden_confounder,8
210,0.7411925950604239,S2_hidden_confounder,8
211,1.1718101409742965,S2_hidden_confounder,8
212,0.9630078592395676,S2_hidden_confounder,8
213,1.267459580919854,S2_hidden_confounder,8
214,1.3633888505215015,S2_hidden_confounder,8
215,1.0699893424378868,S2_hidden_confounder,8
216,0.9229028734573821,S2_hidden_confounder,8
217,-0.5301881306308053,S2_hidden_confounder,8
218,0.676913142958284,S2_hidden_confounder,8
219,0.6003386241208319,S2_hidden_confounder,8
220,-0.19280533650967854,S2_hidden_confounder,8
221,0.6285699874613025,S2_hidden_confounder,8
222,1.5428005905112157,S2_hidden_confounder,8
223,0.5860877757152295,S2_hidden_confounder,8
224,1.743260516223593,S2_hidden_confounder,8
225,1.4357750725714635,S2_hidden_confounder,8
226,1.2875874623304877,S2_hidden_confounder,8
227,2.6241962148203677,S2_hidden_confounder,8
228,2.798353268417048,S2_hidden_confounder,8
229,1.5180851231689172,S2_hidden_confounder,8
230,0.9764911021203173,S2_hidden_confounder,8
231,1.4838104916041817,S2_hidden_confounder,8
232,0.8757879990108316,S2_hidden_confounder,8
233,1.354803892617424,S2_hidden_confounder,8
234,1.030046140473453,S2_hidden_confounder,8
235,1.1828420091099245,S2_hidden_confounder,8
236,1.4511318351363713,S2_hidden_confounder,8
237,0.2681371456447094,S2_hidden_confounder,8
238,1.742798752881197,S2_hidden_confounder,8
239,-0.016301540028321005,S2_hidden_confounder,8
240,0.8593753222710057,S2_hidden_confounder,8
241,1.0971412075606592,S2_hidden_confounder,8
242,2.0370183551226146,S2_hidden_confounder,8
243,1.5998700115170474,S2_hidden_confounder,8
244,1.0996770475408209,S2_hidden_confounder,8
245,0.40388837610565853,S2_hidden_confounder,8
246,1.0702481579962302,S2_hidden_confounder,8
247,1.0334681418648362,S2_hidden_confounder,8
248,-0.37391561709883814,S2_hidden_confounder,8
249,0.4847772832721701,S2_hidden_confounder,8
250,0.008092054273800532,S2_hidden_confounder,8
251,0.46042653462921634,S2_hidden_confounder,8
252,0.600114521633674,S2_hidden_confounder,8
253,1.0333224480181613,S2_hidden_confounder,8
254,0.2446730167923122,S2_hidden_confounder,8
255,-0.10348611259447314,S2_hidden_confounder,8
256,1.00197157876054,S2_hidden_confounder,8
257,-0.1997320292042769,S2_hidden_confounder,8
258,0.35751878782737484,S2_hidden_confounder,8
259,1.2319100686685716,S2_hidden_confounder,8
260,0.001996987377655149,S2_hidden_confounder,8
261,0.8038091122113795,S2_hidden_confounder,8
262,-0.570244890959038,S2_hidden_confounder,8
263,-0.49418129999202737,S2_hidden_confounder,8
264,-0.6920383431702425,S2_hidden_confounder,8
265,-0.885142269487291,S2_hidden_confounder,8
266,0.16235108014843014,S2_hidden_confounder,8
267,-1.2813097105907767,S2_hidden_confounder,8
268,-1.3491204074201515,S2_hidden_confounder,8
269,-0.9252375865693927,S2_hidden_confounder,8
270,-0.4524080997988411,S2_hidden_confounder,8
271,-0.3754850530766063,S2_hidden_confounder,8
272,-0.35392164762546036,S2_hidden_confounder,8
273,-0.575026581874972,S2_hidden_confounder,8
274,-1.496784884660682,S2_hidden_confounder,8
275,0.03188999640233266,S2_hidden_confounder,8
276,0.31085592090976677,S2_hidden_confounder,8
277,-1.650304775076124,S2_hidden_confounder,8
278,-1.2010019601522282,S2_hidden_confounder,8
279,-0.8715433875098111,S2_hidden_confounder,8
280,-0.6345537294819943,S2_hidden_confounder,8
281,-0.40918423124676706,S2_hidden_confounder,8
282,-0.20399778916900047,S2_hidden_confounder,8
283,0.7417806334817232,S2_hidden_confounder,8
284,0.5294646408805642,S2_hidden_confounder,8
285,1.9151322069522252,S2_hidden_confounder,8
286,0.7910193166613648,S2_hidden_confounder,8
287,0.15133512390082163,S2_hidden_confounder,8
288,0.03151919810877323,S2_hidden_confounder,8
289,0.22471225669647915,S2_hidden_confounder,8
290,-1.3687631378946787,S2_hidden_confounder,8
291,-1.3159521141799786,S2_hidden_confounder,8
292,-0.8462683523731994,S2_hidden_confounder,8
293,-0.5428512663174493,S2_hidden_confounder,8
294,0.050355910584691035,S2_hidden_confounder,8
295,1.202118571958992,S2_hidden_confounder,8
296,1.2711105698067848,S2_hidden_confounder,8
297,0.8835126089550601,S2_hidden_confounder,8
298,0.0504428659729191,S2_hidden_confounder,8
299,1.6269163714523018,S2_hidden_confounder,8
300,0.48822702223816755,S2_hidden_confounder,8
301,0.35842682775257384,S2_hidden_confounder,8
302,-0.5223793428349828,S2_hidden_confounder,8
303,-0.09167647288094716,S2_hidden_confounder,8
304,-0.5502773634790254,S2_hidden_confounder,8
305,-1.0887822238186546,S2_hidden_confounder,8
306,-0.19608731124571466,S2_hidden_confounder,8
307,0.2068849125615054,S2_hidden_confounder,8
308,0.7949369171528359,S2_hidden_confounder,8
309,0.10509223889639713,S2_hidden_confounder,8
310,0.2311121117455571,S2_hidden_confounder,8
311,-0.6874974516864458,S2_hidden_confounder,8
312,-2.509031792237243,S2_hidden_confounder,8
313,-2.720401647408479,S2_hidden_confounder,8
314,-2.5081276837293163,S2_hidden_confounder,8
315,-2.9253221254287562,S2_hidden_confounder,8
316,-2.3797258333148945,S2_hidden_confounder,8
317,-2.62288185886667,S2_hidden_confounder,8
318,-2.0202083433554003,S2_hidden_confounder,8
319,-0.7236740955163204,S2_hidden_confounder,8
320,0.25889767750238274,S2_hidden_confounder,8
321,0.7381687844695974,S2_hidden_confounder,8
322,1.2170186926773503,S2_hidden_confounder,8
323,1.7655997330882858,S2_hidden_confounder,8
324,0.5010648970302399,S2_hidden_confounder,8
325,0.4632711482458198,S2_hidden_confounder,8
326,0.6507552404428784,S2_hidden_confounder,8
327,1.4961482297044206,S2_hidden_confounder,8
328,2.5793113221548416,S2_hidden_confounder,8
329,1.3827065205971583,S2_hidden_confounder,8
330,0.6875976358191149,S2_hidden_confounder,8
331,0.810145335171237,S2_hidden_confounder,8
332,-0.4389888087056854,S2_hidden_confounder,8
333,-0.81209552358479,S2_hidden_confounder,8
334,-0.004955023200210735,S2_hidden_confounder,8
335,0.7361308572360393,S2_hidden_confounder,8
336,0.3381637967554324,S2_hidden_confounder,8
337,-0.44149029383470273,S2_hidden_confounder,8
338,-1.2468299069465683,S2_hidden_confounder,8
339,-0.16365341537096115,S2_hidden_confounder,8
340,1.1073123562016531,S2_hidden_confounder,8
341,0.2842842033377695,S2_hidden_confounder,8
342,0.35136545900414623,S2_hidden_confounder,8
343,0.2569583321242835,S2_hidden_confounder,8
344,0.36734989868276274,S2_hidden_confounder,8
345,0.3192617006227356,S2_hidden_confounder,8
346,0.17801115694311184,S2_hidden_confounder,8
347,0.4188329619166811,S2_hidden_confounder,8
348,-0.061073175738999515,S2_hidden_confounder,8
349,0.16482994102398038,S2_hidden_confounder,8
350,0.41003403224342205,S2_hidden_confounder,8
351,1.631253325594819,S2_hidden_confounder,8
352,2.500597315036887,S2_hidden_confounder,8
353,1.7188331687170522,S2_hidden_confounder,8
354,0.8480312159842452,S2_hidden_confounder,8
355,0.9048310411333138,S2_hidden_confounder,8
356,0.22898640919594526,S2_hidden_confounder,8
357,0.020255693325375853,S2_hidden_confounder,8
358,0.2996429276942965,S2_hidden_confounder,8
359,0.6504457369445777,S2_hidden_confounder,8
360,1.0200639924402946,S2_hidden_confounder,8
361,1.6728068454380163,S2_hidden_confounder,8
362,0.6368700097114308,S2_hidden_confounder,8
363,-0.4833909223465977,S2_hidden_confounder,8
364,-0.30676571692029875,S2_hidden_confounder,8
365,0.14895460117128193,S2_hidden_confounder,8
366,0.9628396235899115,S2_hidden_confounder,8
367,0.40098998322755425,S2_hidden_confounder,8
368,-0.32318224836644543,S2_hidden_confounder,8
369,-0.9231577358504001,S2_hidden_confounder,8
370,-0.5217043908614022,S2_hidden_confounder,8
371,-1.0815188302342293,S2_hidden_confounder,8
372,-1.0644275725127508,S2_hidden_confounder,8
373,-1.1998773965477114,S2_hidden_confounder,8
374,0.3753583719357418,S2_hidden_confounder,8
375,0.7727175018678678,S2_hidden_confounder,8
376,0.015518078430650712,S2_hidden_confounder,8
377,0.9575341454154391,S2_hidden_confounder,8
378,1.2615823014230987,S2_hidden_confounder,8
379,0.24302126244190506,S2_hidden_confounder,8
380,0.9627645336297643,S2_hidden_confounder,8
381,-0.1837386219905973,S2_hidden_confounder,8
382,-0.238420016180283,S2_hidden_confounder,8
383,0.5155124184239951,S2_hidden_confounder,8
384,0.43535333878148,S2_hidden_confounder,8
385,0.31614235972644195,S2_hidden_confounder,8
386,-0.08886738302685498,S2_hidden_confounder,8
387,-0.38573683864138064,S2_hidden_confounder,8
388,-0.13645851266983253,S2_hidden_confounder,8
389,-1.8170848501569334,S2_hidden_confounder,8
390,-0.7356104624514386,S2_hidden_confounder,8
391,0.9909178466857438,S2_hidden_confounder,8
392,1.3254174286832971,S2_hidden_confounder,8
393,-0.02521726014442723,S2_hidden_confounder,8
394,0.4753384310668653,S2_hidden_confounder,8
395,-0.3049562556851967,S2_hidden_confounder,8
396,-0.6684417728379736,S2_hidden_confounder,8
397,-0.49732260806675405,S2_hidden_confounder,8
398,0.33845254795129825,S2_hidden_confounder,8
399,0.7695329550595732,S2_hidden_confounder,8
400,0.7742976307363586,S2_hidden_confounder,8
401,0.08352886226484904,S2_hidden_confounder,8
402,0.39664064898056095,S2_hidden_confounder,8
403,1.2679379044896983,S2_hidden_confounder,8
404,1.4454899165684947,S2_hidden_confounder,8
405,1.0285901513458802,S2_hidden_confounder,8
406,1.1124691156388316,S2_hidden_confounder,8
407,0.8010023352667278,S2_hidden_confounder,8
408,0.536786468483207,S2_hidden_confounder,8
409,-0.24025483940079342,S2_hidden_confounder,8
410,-1.4658305091752257,S2_hidden_confounder,8
411,-2.711301495891587,S2_hidden_confounder,8
412,-1.0448624743103379,S2_hidden_confounder,8
413,-0.19179078023963747,S2_hidden_confounder,8
414,0.5872433909079837,S2_hidden_confounder,8
415,-0.5809177830586425,S2_hidden_confounder,8
416,0.5811441784181909,S2_hidden_confounder,8
417,-0.1748200975406654,S2_hidden_confounder,8
418,-1.1986677933641108,S2_hidden_confounder,8
419,-0.5151699293402207,S2_hidden_confounder,8
420,-0.7281362634459353,S2_hidden_confounder,8
421,-0.0071463271950219535,S2_hidden_confounder,8
422,-0.34503324181267575,S2_hidden_confounder,8
423,-0.09933020923687715,S2_hidden_confounder,8
424,0.6763779802794817,S2_hidden_confounder,8
425,0.4354396377234711,S2_hidden_confounder,8
426,0.45291819229684294,S2_hidden_confounder,8
427,-0.7107113620486825,S2_hidden_confounder,8
428,0.20205118429490587,S2_hidden_confounder,8
429,-1.3724032167582088,S2_hidden_confounder,8
430,-1.105858543679283,S2_hidden_confounder,8
431,0.024380742690800872,S2_hidden_confounder,8
432,-0.8295990917902134,S2_hidden_confounder,8
433,-0.036581288595311186,S2_hidden_confounder,8
434,0.7721128728188594,S2_hidden_confounder,8
435,-1.9334477767905462,S2_hidden_confounder,8
436,-1.6412976386988694,S2_hidden_confounder,8
437,-1.2393501074718702,S2_hidden_confounder,8
438,-1.3490359733111463,S2_hidden_confounder,8
439,-1.8758308332880758,S2_hidden_confounder,8
440,-1.906077310725659,S2_hidden_confounder,8
441,-2.083271221094192,S2_hidden_confounder,8
442,-1.0072539724271756,S2_hidden_confounder,8
443,-1.858533533351513,S2_hidden_confounder,8
444,-1.582628471743985,S2_hidden_confounder,8
445,-1.9757526230824651,S2_hidden_confounder,8
446,-2.8333580520352575,S2_hidden_confounder,8
447,-1.3874143403120924,S2_hidden_confounder,8
448,0.5328441643214763,S2_hidden_confounder,8
449,0.9588121767785023,S2_hidden_confounder,8
450,0.7328733092978367,S2_hidden_confounder,8
451,-0.17736859390284382,S2_hidden_confounder,8
452,0.0032807875998003325,S2_hidden_confounder,8
453,0.26229665898873483,S2_hidden_confounder,8
454,0.3530513094584225,S2_hidden_confounder,8
455,-1.2784604829762656,S2_hidden_confounder,8
456,-0.2994019680663088,S2_hidden_confounder,8
457,-0.16690233613247593,S2_hidden_confounder,8
458,0.7420191469279329,S2_hidden_confounder,8
459,0.6304034974629251,S2_hidden_confounder,8
460,1.207776267803285,S2_hidden_confounder,8
461,-0.48767331080176557,S2_hidden_confounder,8
462,-0.38605275006418155,S2_hidden_confounder,8
463,0.3510285252525304,S2_hidden_confounder,8
464,0.7352593462506836,S2_hidden_confounder,8
465,0.6519297509314471,S2_hidden_confounder,8
466,-1.1169808426591625,S2_hidden_confounder,8
467,-0.997559253706427,S2_hidden_confounder,8
468,-0.799359436325868,S2_hidden_confounder,8
469,-1.4456563599506222,S2_hidden_confounder,8
470,-1.0656990089625562,S2_hidden_confounder,8
471,-1.597892220832734,S2_hidden_confounder,8
472,-0.26137501782852784,S2_hidden_confounder,8
473,-0.8369958277847843,S2_hidden_confounder,8
474,0.688842163810977,S2_hidden_confounder,8
475,-0.7581586054996452,S2_hidden_confounder,8
476,-0.5577009970697089,S2_hidden_confounder,8
477,-1.2264456095469418,S2_hidden_confounder,8
478,-0.8668361727439603,S2_hidden_confounder,8
479,-0.18469830832677894,S2_hidden_confounder,8
480,1.1055607146308635,S2_hidden_confounder,8
481,1.5490421246919757,S2_hidden_confounder,8
482,0.5787318053509175,S2_hidden_confounder,8
483,0.26029791461916324,S2_hidden_confounder,8
484,0.09101470595670352,S2_hidden_confounder,8
485,0.4074942474427165,S2_hidden_confounder,8
486,0.6734137244160676,S2_hidden_confounder,8
487,1.4742848778113375,S2_hidden_confounder,8
488,2.465312030698581,S2_hidden_confounder,8
489,1.4381228223015137,S2_hidden_confounder,8
490,0.49800104352507274,S2_hidden_confounder,8
491,0.960037243146477,S2_hidden_confounder,8
492,0.8971924065067842,S2_hidden_confounder,8
493,1.369741481367932,S2_hidden_confounder,8
494,0.9509258149040093,S2_hidden_confounder,8
495,0.4343078238216086,S2_hidden_confounder,8
496,-0.8696510796731608,S2_hidden_confounder,8
497,-0.1965644234652693,S2_hidden_confounder,8
498,-1.241678472483154,S2_hidden_confounder,8
499,-1.0233520855127538,S2_hidden_confounder,8
