t,hidden_U,dataset,seed
148,2.0144015582794506,S2_hidden_confounder,4
149,1.1440169560234157,S2_hidden_confounder,4
150,0.9871986977302991,S2_hidden_confounder,4
151,-0.08233970932305171,S2_hidden_confounder,4
152,-0.5169500718079472,S2_hidden_confounder,4
153,-1.4504095008962388,S2_hidden_confounder,4
154,1.069043771647957,S2_hidden_confounder,4
155,0.1589897001690151,S2_hidden_confounder,4
156,0.6162467074378193,S2_hidden_confounder,4
157,1.0739993495728062,S2_hidden_confounder,4
158,2.7185167652246465,S2_hidden_confounder,4
159,2.6216870756103616,S2_hidden_confounder,4
160,1.4360643091301477,S2_hidden_confounder,4
161,1.2033940758107808,S2_hidden_confounder,4
162,0.4228248018337985,S2_hidden_confounder,4
163,-0.16583463197782725,S2_hidden_confounder,4
164,-0.8125756764607244,S2_hidden_confounder,4
165,-0.25282394727676516,S2_hidden_confounder,4
166,-0.6676512942755386,S2_hidden_confounder,4
167,-0.15914867178826836,S2_hidden_confounder,4
168,0.29317354984119565,S2_hidden_confounder,4
169,-0.58496645184699,S2_hidden_confounder,4
170,-0.9468498887859429,S2_hidden_confounder,4
171,-0.7351706523762075,S2_hidden_confounder,4
172,-0.9608955399573178,S2_hidden_confounder,4
173,-0.2681803873820891,S2_hidden_confounder,4
174,-1.4696455293510193,S2_hidden_confounder,4
175,-0.5772069541845489,S2_hidden_confounder,4
176,0.3973164296087262,S2_hidden_confounder,4
177,-0.10551135212448622,S2_hidden_confounder,4
178,-1.87014742001355,S2_hidden_confounder,4
179,-0.9970349390537039,S2_hidden_confounder,4
180,0.16628446787578313,S2_hidden_confounder,4
181,1.1560063620720353,S2_hidden_confounder,4
182,3.0071421714197104,S2_hidden_confounder,4
183,3.1984381452374784,S2_hidden_confounder,4
184,1.822876287302048,S2_hidden_confounder,4
185,-0.009021722926741626,S2_hidden_confounder,4
186,-0.33823907175833773,S2_hidden_confounder,4
187,-0.8140193903799745,S2_hidden_confounder,4
188,-1.5377093119552692,S2_hidden_confounder,4
189,-1.2705714389120837,S2_hidden_confounder,4
190,-1.255415774968945,S2_hidden_confounder,4
191,0.3337017034867065,S2_hidden_confounder,4
192,-0.6268677551273815,S2_hidden_confounder,4
193,-2.1678124775963186,S2_hidden_confounder,4
194,-2.6300281677249924,S2_hidden_confounder,4
195,-2.2703314675534347,S2_hidden_confounder,4
196,-2.7226048176082513,S2_hidden_confounder,4
197,-1.1350536882436113,S2_hidden_confounder,4
198,-0.23241654632187436,S2_hidden_confounder,4
199,0.09050465225633808,S2_hidden_confounder,4
200,-1.1055555447207346,S2_hidden_confounder,4
201,-1.5040680889328883,S2_hidden_confounder,4
202,-0.6445189048932233,S2_hidden_confounder,4
203,0.9005993289313104,S2_hidden_confounder,4
204,0.7214841377352395,S2_hidden_confounder,4
205,1.358334510412183,S2_hidden_confounder,4
206,1.329058286989674,S2_hidden_confounder,4
207,0.6902373595858258,S2_hidden_confounder,4
208,1.20933327694531,S2_hidden_confounder,4
209,1.6639498944715487,S2_hidden_confounder,4
210,0.6338860566964204,S2_hidden_confounder,4
211,-0.7378104394551946,S2_hidden_confounder,4
212,-1.025327489730752,S2_hidden_confounder,4
213,0.46298935724532037,S2_hidden_confounder,4
214,0.6775328462618609,S2_hidden_confounder,4
215,0.757688637288709,S2_hidden_confounder,4
216,0.8335078240214244,S2_hidden_confounder,4
217,0.9702537938595167,S2_hidden_confounder,4
218,0.6069269386602314,S2_hidden_confounder,4
219,-0.40843356324187136,S2_hidden_confounder,4
220,-1.3968614699271218,S2_hidden_confounder,4
221,-1.4525402273779842,S2_hidden_confounder,4
222,-1.056441710781211,S2_hidden_confounder,4
223,-0.09831842245164704,S2_hidden_confounder,4
224,-1.1327321146700002,S2_hidden_confounder,4
225,0.6371355211089247,S2_hidden_confounder,4
226,0.2238162133631358,S2_hidden_confounder,4
227,-0.1593096297845176,S2_hidden_confounder,4
228,0.5086971322888707,S2_hidden_confounder,4
229,0.1807408853625419,S2_hidden_confounder,4
230,0.09952808469152936,S2_hidden_confounder,4
231,0.5581980552524844,S2_hidden_confounder,4
232,-0.38233839270935577,S2_hidden_confounder,4
233,-1.6860452385797353,S2_hidden_confounder,4
234,-0.5812767111069784,S2_hidden_confounder,4
235,-0.9587190446778175,S2_hidden_confounder,4
236,-0.5109538901054019,S2_hidden_confounder,4
237,0.5166552699280643,S2_hidden_confounder,4
238,-0.9073871721536417,S2_hidden_confounder,4
239,-0.8325220042566631,S2_hidden_confounder,4
240,0.030553324279751406,S2_hidden_confounder,4
241,-0.3049570026244407,S2_hidden_confounder,4
242,-0.293062353507942,S2_hidden_confounder,4
243,-0.5858387590821387,S2_hidden_confounder,4
244,-1.0085797344537175,S2_hidden_confounder,4
245,0.3737035473869215,S2_hidden_confounder,4
246,1.2459722088345941,S2_hidden_confounder,4
247,0.8783481269579522,S2_hidden_confounder,4
248,0.5710346263616327,S2_hidden_confounder,4
249,0.8244441727683552,S2_hidden_confounder,4
250,0.49073473884201885,S2_hidden_confounder,4
251,0.8085946357587519,S2_hidden_confounder,4
252,-0.16234746123229707,S2_hidden_confounder,4
253,-0.020873528249381268,S2_hidden_confounder,4
254,0.38423000549960057,S2_hidden_confounder,4
255,-0.17920008496817608,S2_hidden_confounder,4
256,-0.39464142378124945,S2_hidden_confounder,4
257,-0.5855615592114928,S2_hidden_confounder,4
258,-1.08694704846703,S2_hidden_confounder,4
259,-1.3894246744604404,S2_hidden_confounder,4
260,-1.3911764364663324,S2_hidden_confounder,4
261,-0.49156928940706723,S2_hidden_confounder,4
262,-1.0510349078796988,S2_hidden_confounder,4
263,-0.4481706639283465,S2_hidden_confounder,4
264,-0.49839860851222245,S2_hidden_confounder,4
265,0.06825514731817646,S2_hidden_confounder,4
266,1.1039475679148913,S2_hidden_confounder,4
267,1.6208313030760761,S2_hidden_confounder,4
268,1.6052810931340034,S2_hidden_confounder,4
269,1.9733595920201228,S2_hidden_confounder,4
270,0.9851692866707177,S2_hidden_confounder,4
271,0.8164004095880963,S2_hidden_confounder,4
272,1.1132675626572257,S2_hidden_confounder,4
273,0.7818838423894088,S2_hidden_confounder,4
274,0.3471605803435099,S2_hidden_confounder,4
275,1.232502535103123,S2_hidden_confounder,4
276,0.15727364270218186,S2_hidden_confounder,4
277,0.2773055335288902,S2_hidden_confounder,4
278,-0.6106564688327842,S2_hidden_confounder,4
279,-1.178629493427536,S2_hidden_confounder,4
280,-1.2561145078079563,S2_hidden_confounder,4
281,-0.21092000472282607,S2_hidden_confounder,4
282,-0.5456596150598713,S2_hidden_confounder,4
283,-0.7642874875928389,S2_hidden_confounder,4
284,0.134894358754178,S2_hidden_confounder,4
285,-1.078513510997431,S2_hidden_confounder,4
286,0.6219948021232092,S2_hidden_confounder,4
287,0.6135351417895849,S2_hidden_confounder,4
288,-0.2846805719698291,S2_hidden_confounder,4
289,0.20853503605359994,S2_hidden_confounder,4
290,-0.05831625436333059,S2_hidden_confounder,4
291,0.40923527190788905,S2_hidden_confounder,4
292,0.502652796433205,S2_hidden_confounder,4
293,-0.2392571173603403,S2_hidden_confounder,4
294,-0.476426743997866,S2_hidden_confounder,4
295,-0.34932846324295425,S2_hidden_confounder,4
296,-0.4396180868120919,S2_hidden_confounder,4
297,-0.3714050815753747,S2_hidden_confounder,4
298,0.4113954474030578,S2_hidden_confounder,4
299,0.7307726389751614,S2_hidden_confounder,4
300,0.3214864246038856,S2_hidden_confounder,4
301,-1.315368208699904,S2_hidden_confounder,4
302,-1.2800799556548113,S2_hidden_confounder,4
303,-1.2549001613860449,S2_hidden_confounder,4
304,-2.0860453504557364,S2_hidden_confounder,4
305,-1.3726745734758405,S2_hidden_confounder,4
306,-0.30318955000520814,S2_hidden_confounder,4
307,0.465281093389698,S2_hidden_confounder,4
308,0.9386196044771016,S2_hidden_confounder,4
309,-0.4658528487416449,S2_hidden_confounder,4
310,-0.7484001590471248,S2_hidden_confounder,4
311,-0.1068341096883747,S2_hidden_confounder,4
312,-0.22185057997533453,S2_hidden_confounder,4
313,-0.9187127157279816,S2_hidden_confounder,4
314,0.17103303812397297,S2_hidden_confounder,4
315,1.2355987397627994,S2_hidden_confounder,4
316,2.7928041058110207,S2_hidden_confounder,4
317,1.7211194551849556,S2_hidden_confounder,4
318,-0.20305724152137442,S2_hidden_confounder,4
319,0.6500568825142732,S2_hidden_confounder,4
320,0.2815686144470503,S2_hidden_confounder,4
321,0.07343753729112011,S2_hidden_confounder,4
322,0.22695605018713352,S2_hidden_confounder,4
323,-0.07037437543115552,S2_hidden_confounder,4
324,-0.5512990985904777,S2_hidden_confounder,4
325,-0.6528764489115634,S2_hidden_confounder,4
326,-0.09002708170187251,S2_hidden_confounder,4
327,0.08733253192713007,S2_hidden_confounder,4
328,1.0285858599019746,S2_hidden_confounder,4
329,0.2109779225067571,S2_hidden_confounder,4
330,0.010486364415105965,S2_hidden_confounder,4
331,0.31639570280015833,S2_hidden_confounder,4
332,0.4714340801323948,S2_hidden_confounder,4
333,1.2217097611243073,S2_hidden_confounder,4
334,0.9671941601337888,S2_hidden_confounder,4
335,1.2235729755957314,S2_hidden_confounder,4
336,0.5382511840314866,S2_hidden_confounder,4
337,-0.18550304828573766,S2_hidden_confounder,4
338,0.47335955954681797,S2_hidden_confounder,4
339,0.5671040021193692,S2_hidden_confounder,4
340,0.535225322656533,S2_hidden_confounder,4
341,0.4755558347768751,S2_hidden_confounder,4
342,0.8432235992287619,S2_hidden_confounder,4
343,0.2997261286590526,S2_hidden_confounder,4
344,1.8312636946812892,S2_hidden_confounder,4
345,0.40148698188862436,S2_hidden_confounder,4
346,-0.20075459367138235,S2_hidden_confounder,4
347,-0.44184257965623497,S2_hidden_confounder,4
348,0.46341002562401407,S2_hidden_confounder,4
349,-1.1544871628046698,S2_hidden_confounder,4
350,-0.7717969877110366,S2_hidden_confounder,4
351,0.4937299707627688,S2_hidden_confounder,4
352,1.1104827848491512,S2_hidden_confounder,4
353,0.9348010365033675,S2_hidden_confounder,4
354,1.137165616158162,S2_hidden_confounder,4
355,1.095752459268036,S2_hidden_confounder,4
356,0.9342470655572945,S2_hidden_confounder,4
357,0.3305822026967585,S2_hidden_confounder,4
358,-0.3120712037669374,S2_hidden_confounder,4
359,-0.9030383186607109,S2_hidden_confounder,4
360,0.08708245668786094,S2_hidden_confounder,4
361,-0.7476077931967906,S2_hidden_confounder,4
362,-0.8949282305894546,S2_hidden_confounder,4
363,-1.4844046252874692,S2_hidden_confounder,4
364,-0.3455420015578878,S2_hidden_confounder,4
365,-0.0044148107805578535,S2_hidden_confounder,4
366,-0.241213691968025,S2_hidden_confounder,4
367,-0.9428560809088496,S2_hidden_confounder,4
368,-0.31768658920607284,S2_hidden_confounder,4
369,0.1513350790124472,S2_hidden_confounder,4
370,0.1968542612793101,S2_hidden_confounder,4
371,0.5080206467835515,S2_hidden_confounder,4
372,0.4581410636438357,S2_hidden_confounder,4
373,0.5464599569261255,S2_hidden_confounder,4
374,-0.152574060800283,S2_hidden_confounder,4
375,-0.45043674347217366,S2_hidden_confounder,4
376,-0.6498607040708396,S2_hidden_confounder,4
377,-0.2743673557330297,S2_hidden_confounder,4
378,1.4355394294308799,S2_hidden_confounder,4
379,0.29498946646747565,S2_hidden_confounder,4
380,0.8742190714361685,S2_hidden_confounder,4
381,0.6951398747820443,S2_hidden_confounder,4
382,0.7960179941885243,S2_hidden_confounder,4
383,0.9365584352756913,S2_hidden_confounder,4
384,0.659370701444741,S2_hidden_confounder,4
385,-0.15074406745570224,S2_hidden_confounder,4
386,0.24878093209036628,S2_hidden_confounder,4
387,0.2674282998619581,S2_hidden_confounder,4
388,0.8368711896434854,S2_hidden_confounder,4
389,-0.7716518594988365,S2_hidden_confounder,4
390,-0.7074882356033805,S2_hidden_confounder,4
391,-0.244346683852011,S2_hidden_confounder,4
392,0.11737225950847054,S2_hidden_confounder,4
393,0.4850894442408107,S2_hidden_confounder,4
394,0.629605637341932,S2_hidden_confounder,4
395,1.1233505961410413,S2_hidden_confounder,4
396,1.291564034784938,S2_hidden_confounder,4
397,2.512124072261543,S2_hidden_confounder,4
398,0.8556721262857725,S2_hidden_confounder,4
399,-0.08196105069850769,S2_hidden_confounder,4
400,-0.6349736633537261,S2_hidden_confounder,4
401,-0.7180943358576841,S2_hidden_confounder,4
402,-1.013717436401684,S2_hidden_confounder,4
403,-1.3504832495924834,S2_hidden_confounder,4
404,-1.4887159260439042,S2_hidden_confounder,4
405,-0.7437360081557133,S2_hidden_confounder,4
406,-0.6711696105317938,S2_hidden_confounder,4
407,-0.9294218941858507,S2_hidden_confounder,4
408,-1.72952810537499,S2_hidden_confounder,4
409,-1.1428528753542921,S2_hidden_confounder,4
410,-1.920017523477554,S2_hidden_confounder,4
411,-0.524271435759337,S2_hidden_confounder,4
412,-0.17739429587250224,S2_hidden_confounder,4
413,1.3006681801707451,S2_hidden_confounder,4
414,-0.02667323643186714,S2_hidden_confounder,4
415,1.0690664586719703,S2_hidden_confounder,4
416,-0.32648758263000704,S2_hidden_confounder,4
417,1.2686249233782412,S2_hidden_confounder,4
418,0.27692264614536855,S2_hidden_confounder,4
419,0.06387917804843685,S2_hidden_confounder,4
420,-0.050546742074711055,S2_hidden_confounder,4
421,1.2210276216209295,S2_hidden_confounder,4
422,-0.03947088032592427,S2_hidden_confounder,4
423,1.119102449319214,S2_hidden_confounder,4
424,1.4427280326799512,S2_hidden_confounder,4
425,0.8761432351713013,S2_hidden_confounder,4
426,1.353417060186502,S2_hidden_confounder,4
427,1.2526143608005786,S2_hidden_confounder,4
428,1.4601246613970102,S2_hidden_confounder,4
429,1.1990232794409466,S2_hidden_confounder,4
430,1.0754147552575808,S2_hidden_confounder,4
431,0.13310990967793873,S2_hidden_confounder,4
432,-0.5135268851702678,S2_hidden_confounder,4
433,-0.9277975202557589,S2_hidden_confounder,4
434,-1.3679370769063373,S2_hidden_confounder,4
435,-0.2877060539330617,S2_hidden_confounder,4
436,1.025039797092712,S2_hidden_confounder,4
437,0.5341946389885484,S2_hidden_confounder,4
438,1.2507547237891103,S2_hidden_confounder,4
439,-0.3197163412437786,S2_hidden_confounder,4
440,-0.3711200648448288,S2_hidden_confounder,4
441,-0.10755189159029682,S2_hidden_confounder,4
442,-0.1591318879943122,S2_hidden_confounder,4
443,0.5084429716583755,S2_hidden_confounder,4
444,0.9766235506204255,S2_hidden_confounder,4
445,1.3912340670900787,S2_hidden_confounder,4
446,0.7828915339600937,S2_hidden_confounder,4
447,2.4113734321873723,S2_hidden_confounder,4
448,1.7132983870296126,S2_hidden_confounder,4
449,1.586187830764072,S2_hidden_confounder,4
450,1.123607607104288,S2_hidden_confounder,4
451,1.4828561088770995,S2_hidden_confounder,4
452,1.095522548558914,S2_hidden_confounder,4
453,0.2842638659150884,S2_hidden_confounder,4
454,0.7783517210316983,S2_hidden_confounder,4
455,1.3169621179399835,S2_hidden_confounder,4
456,1.2287314321240852,S2_hidden_confounder,4
457,0.37823952000567745,S2_hidden_confounder,4
458,0.8396849023498223,S2_hidden_confounder,4
459,0.4941790628310475,S2_hidden_confounder,4
460,0.03825575545823115,S2_hidden_confounder,4
461,-0.2717868622533348,S2_hidden_confounder,4
462,-0.8866166104525531,S2_hidden_confounder,4
463,-2.0356228949375614,S2_hidden_confounder,4
464,-1.1636166573887006,S2_hidden_confounder,4
465,-0.8166024158862207,S2_hidden_confounder,4
466,-1.7594392269452417,S2_hidden_confounder,4
467,-0.6238074891493434,S2_hidden_confounder,4
468,-0.149232687586049,S2_hidden_confounder,4
469,-0.2115933618148725,S2_hidden_confounder,4
470,0.3088416453058362,S2_hidden_confounder,4
471,-0.37110815458488905,S2_hidden_confounder,4
472,-0.7191998257895172,S2_hidden_confounder,4
473,-1.0510064726041015,S2_hidden_confounder,4
474,-1.3039870087621572,S2_hidden_confounder,4
475,-0.9372234514330567,S2_hidden_confounder,4
476,-1.2002559189058666,S2_hidden_confounder,4
477,-0.32504505098215686,S2_hidden_confounder,4
478,0.37025812378039447,S2_hidden_confounder,4
479,1.0304826518451575,S2_hidden_confounder,4
480,0.31753535901204977,S2_hidden_confounder,4
481,0.1638794805461932,S2_hidden_confounder,4
482,0.5417009463827731,S2_hidden_confounder,4
483,-0.11939181932791981,S2_hidden_confounder,4
484,0.6112961688963301,S2_hidden_confounder,4
485,0.8782957899653366,S2_hidden_confounder,4
486,2.3748118269202823,S2_hidden_confounder,4
487,1.4007215608243029,S2_hidden_confounder,4
488,1.8231064644121802,S2_hidden_confounder,4
489,1.8655437613945902,S2_hidden_confounder,4
490,0.7142109749548802,S2_hidden_confounder,4
491,-0.4237585205683012,S2_hidden_confounder,4
492,-0.08215899381708501,S2_hidden_confounder,4
493,0.48186948278223063,S2_hidden_confounder,4
494,0.2857009378419325,S2_hidden_confounder,4
495,-0.8231286099252986,S2_hidden_confounder,4
496,0.1517496457017938,S2_hidden_confounder,4
497,0.6160485792759999,S2_hidden_confounder,4
498,0.8947163706672632,S2_hidden_confounder,4
499,1.7384361948283915,S2_hidden_confounder,4
