t,hidden_U,dataset,seed
46,0.4148891836103056,S2_hidden_confounder,7
47,-0.06335844061263565,S2_hidden_confounder,7
48,-1.4468977415757134,S2_hidden_confounder,7
49,-0.6802198473865625,S2_hidden_confounder,7
50,-0.2239413738641187,S2_hidden_confounder,7
51,-0.58448503353601,S2_hidden_confounder,7
52,-0.679464505907207,S2_hidden_confounder,7
53,-0.2460676288902443,S2_hidden_confounder,7
54,-0.6104458521572097,S2_hidden_confounder,7
55,-0.15514882843352765,S2_hidden_confounder,7
56,-0.252225364041022,S2_hidden_confounder,7
57,-1.9501361487336768,S2_hidden_confounder,7
58,-1.4636137181875664,S2_hidden_confounder,7
59,-1.4656457706273527,S2_hidden_confounder,7
60,-1.6485621132668828,S2_hidden_confounder,7
61,-0.8385770080123797,S2_hidden_confounder,7
62,-0.9457556922209125,S2_hidden_confounder,7
63,-0.2425170224627221,S2_hidden_confounder,7
64,0.66884154023889,S2_hidden_confounder,7
65,0.5877777561770977,S2_hidden_confounder,7
66,-0.7487208892177623,S2_hidden_confounder,7
67,-1.066223053625172,S2_hidden_confounder,7
68,-0.04388985942786923,S2_hidden_confounder,7
69,-0.21469553682467563,S2_hidden_confounder,7
70,-0.7490802486793109,S2_hidden_confounder,7
71,-0.5805795347702689,S2_hidden_confounder,7
72,-0.013393817111850809,S2_hidden_confounder,7
73,0.19896872012489603,S2_hidden_confounder,7
74,0.6403682035192023,S2_hidden_confounder,7
75,-0.163413059340191,S2_hidden_confounder,7
76,-0.30960105475859895,S2_hidden_confounder,7
77,-0.39465739961046364,S2_hidden_confounder,7
78,-0.2798943681267678,S2_hidden_confounder,7
79,-1.7689140312235438,S2_hidden_confounder,7
80,-1.4040229623708524,S2_hidden_confounder,7
81,-1.9848814067575364,S2_hidden_confounder,7
82,-0.3240682603234955,S2_hidden_confounder,7
83,0.9643358600631651,S2_hidden_confounder,7
84,1.960743922309844,S2_hidden_confounder,7
85,1.9991740793673043,S2_hidden_confounder,7
86,1.0457760573016461,S2_hidden_confounder,7
87,1.472231085887355,S2_hidden_confounder,7
88,0.8928832929068193,S2_hidden_confounder,7
89,1.102166019135295,S2_hidden_confounder,7
90,0.10299848563523728,S2_hidden_confounder,7
91,-0.3578135631383821,S2_hidden_confounder,7
92,0.11620015486906572,S2_hidden_confounder,7
93,1.4377337506367889,S2_hidden_confounder,7
94,1.002551212282193,S2_hidden_confounder,7
95,2.4227576422200587,S2_hidden_confounder,7
96,3.7970456434222126,S2_hidden_confounder,7
97,1.7030015107502376,S2_hidden_confounder,7
98,1.1869901869081647,S2_hidden_confounder,7
99,0.1260261649469908,S2_hidden_confounder,7
100,-0.001258369906860779,S2_hidden_confounder,7
101,-0.3892898417328099,S2_hidden_confounder,7
102,-0.30719225776895653,S2_hidden_confounder,7
103,0.531216725752377,S2_hidden_confounder,7
104,1.0989243000524713,S2_hidden_confounder,7
105,0.9824135098743071,S2_hidden_confounder,7
106,0.7063647051100718,S2_hidden_confounder,7
107,0.600856865006705,S2_hidden_confounder,7
108,0.5335138786889492,S2_hidden_confounder,7
109,0.824687938296414,S2_hidden_confounder,7
110,0.5982857961901283,S2_hidden_confounder,7
111,0.8165359059663517,S2_hidden_confounder,7
112,-0.40237000030853226,S2_hidden_confounder,7
113,0.33599732663136117,S2_hidden_confounder,7
114,1.5753459185821064,S2_hidden_confounder,7
115,1.259185189743693,S2_hidden_confounder,7
116,-0.17101591820942524,S2_hidden_confounder,7
117,0.9207372633842176,S2_hidden_confounder,7
118,0.4130689620518032,S2_hidden_confounder,7
119,-1.955830374695154,S2_hidden_confounder,7
120,-1.5162651877139512,S2_hidden_confounder,7
121,-0.5846526608344792,S2_hidden_confounder,7
122,-0.10019368931915221,S2_hidden_confounder,7
123,0.8876689444307357,S2_hidden_confounder,7
124,1.1100234271883005,S2_hidden_confounder,7
125,0.8899803940932045,S2_hidden_confounder,7
126,-0.8545996142907339,S2_hidden_confounder,7
127,-1.4231267010056148,S2_hidden_confounder,7
128,-0.8414901318377561,S2_hidden_confounder,7
129,-0.05724584978938761,S2_hidden_confounder,7
130,-0.7990798611419299,S2_hidden_confounder,7
131,-1.0038195456095123,S2_hidden_confounder,7
132,-0.3276325486763959,S2_hidden_confounder,7
133,-1.6567687909988413,S2_hidden_confounder,7
134,-2.6150123302221453,S2_hidden_confounder,7
135,-1.9855605189116519,S2_hidden_confounder,7
136,-1.179645364384928,S2_hidden_confounder,7
137,-1.169351664547217,S2_hidden_confounder,7
138,-2.5369888901663917,S2_hidden_confounder,7
139,-1.7390065188656576,S2_hidden_confounder,7
140,-2.20438578485953,S2_hidden_confounder,7
141,-1.0282449007182168,S2_hidden_confounder,7
142,-0.7768278598326012,S2_hidden_confounder,7
143,-0.3239808435396621,S2_hidden_confounder,7
144,0.2786840851608458,S2_hidden_confounder,7
145,-0.184322406468831,S2_hidden_confounder,7
146,0.5173965828188054,S2_hidden_confounder,7
147,1.323975664737403,S2_hidden_confounder,7
148,1.2470337471538333,S2_hidden_confounder,7
149,1.9003099697250168,S2_hidden_confounder,7
150,0.8750841676750702,S2_hidden_confounder,7
151,1.3265103324955247,S2_hidden_confounder,7
152,1.1523582256872598,S2_hidden_confounder,7
153,0.07877734157384869,S2_hidden_confounder,7
154,0.015677456482476853,S2_hidden_confounder,7
155,-0.37075512526475507,S2_hidden_confounder,7
156,-0.6581243650470563,S2_hidden_confounder,7
157,-0.3748786590543601,S2_hidden_confounder,7
158,0.5624912897647592,S2_hidden_confounder,7
159,0.17322947321231505,S2_hidden_confounder,7
160,0.23601808879511066,S2_hidden_confounder,7
161,-0.9272624169345653,S2_hidden_confounder,7
162,-0.5478795641955682,S2_hidden_confounder,7
163,0.5113266055467957,S2_hidden_confounder,7
164,0.9922801701929784,S2_hidden_confounder,7
165,1.0747781878922258,S2_hidden_confounder,7
166,0.3735492895226495,S2_hidden_confounder,7
167,-0.4570818447825453,S2_hidden_confounder,7
168,-0.37067685337155576,S2_hidden_confounder,7
169,-1.2534790383216268,S2_hidden_confounder,7
170,-1.7924600484847395,S2_hidden_confounder,7
171,-0.5198528801736768,S2_hidden_confounder,7
172,-1.038932861446014,S2_hidden_confounder,7
173,0.6547442307940914,S2_hidden_confounder,7
174,-0.6046128933921567,S2_hidden_confounder,7
175,-0.07671132387548141,S2_hidden_confounder,7
176,-0.9215993728074403,S2_hidden_confounder,7
177,-0.4923732727373967,S2_hidden_confounder,7
178,-1.1129384771808766,S2_hidden_confounder,7
179,-0.72773835936681,S2_hidden_confounder,7
180,-0.6074848536597589,S2_hidden_confounder,7
181,-0.7471950603367273,S2_hidden_confounder,7
182,-0.11452859675901679,S2_hidden_confounder,7
183,1.0844396238459755,S2_hidden_confounder,7
184,0.33112771497414417,S2_hidden_confounder,7
185,0.9228352053603336,S2_hidden_confounder,7
186,0.7304698178030372,S2_hidden_confounder,7
187,0.5088502782054062,S2_hidden_confounder,7
188,2.0394592469232005,S2_hidden_confounder,7
189,-0.19813336977680956,S2_hidden_confounder,7
190,-0.634655778736088,S2_hidden_confounder,7
191,-1.796989493437857,S2_hidden_confounder,7
192,-1.4753493754522662,S2_hidden_confounder,7
193,-1.186248318446897,S2_hidden_confounder,7
194,2.080041077325112,S2_hidden_confounder,7
195,1.7389976093239323,S2_hidden_confounder,7
196,2.5991984703254514,S2_hidden_confounder,7
197,2.8244358469546875,S2_hidden_confounder,7
198,1.663296719623793,S2_hidden_confounder,7
199,1.54796068241394,S2_hidden_confounder,7
200,2.3697218744067143,S2_hidden_confounder,7
201,1.8104346679754877,S2_hidden_confounder,7
202,1.4459417600743538,S2_hidden_confounder,7
203,1.4137152695116681,S2_hidden_confounder,7
204,-0.13125806293173753,S2_hidden_confounder,7
205,-0.687841003768524,S2_hidden_confounder,7
206,-0.20605801366847426,S2_hidden_confounder,7
207,0.28968117506855723,S2_hidden_confounder,7
208,-0.47411773615798153,S2_hidden_confounder,7
209,-0.5572289438092582,S2_hidden_confounder,7
210,-0.46340093839596613,S2_hidden_confounder,7
211,-0.4195056072561476,S2_hidden_confounder,7
212,0.2520202430709373,S2_hidden_confounder,7
213,0.27665728523755345,S2_hidden_confounder,7
214,0.3389562161496288,S2_hidden_confounder,7
215,-0.8169378124703396,S2_hidden_confounder,7
216,-1.3520079026870226,S2_hidden_confounder,7
217,-0.6833095604261694,S2_hidden_confounder,7
218,-1.669351524444025,S2_hidden_confounder,7
219,-0.9452751587601665,S2_hidden_confounder,7
220,-1.1448453725176917,S2_hidden_confounder,7
221,-1.3995183469445593,S2_hidden_confounder,7
222,-0.4699252972283521,S2_hidden_confounder,7
223,-0.8247712358964765,S2_hidden_confounder,7
224,-1.2111742579641782,S2_hidden_confounder,7
225,-1.3431427730921703,S2_hidden_confounder,7
226,-0.8793320703583304,S2_hidden_confounder,7
227,1.487971730401004,S2_hidden_confounder,7
228,-0.5512635162505501,S2_hidden_confounder,7
229,-0.38444639495418065,S2_hidden_confounder,7
230,-0.43661902232426464,S2_hidden_confounder,7
231,0.43324498583727916,S2_hidden_confounder,7
232,0.03725650860646706,S2_hidden_confounder,7
233,-1.8362729279719674,S2_hidden_confounder,7
234,-0.263321643797732,S2_hidden_confounder,7
235,-0.998603007533877,S2_hidden_confounder,7
236,-0.7306946904531103,S2_hidden_confounder,7
237,-1.537765960796215,S2_hidden_confounder,7
238,-1.8955514817095955,S2_hidden_confounder,7
239,-1.6912680007536633,S2_hidden_confounder,7
240,-0.5192697515085376,S2_hidden_confounder,7
241,0.2898075933576911,S2_hidden_confounder,7
242,-0.23962976959141102,S2_hidden_confounder,7
243,0.22583482636168792,S2_hidden_confounder,7
244,-0.11355931260877347,S2_hidden_confounder,7
245,0.017039531666042114,S2_hidden_confounder,7
246,0.14055994316854753,S2_hidden_confounder,7
247,0.580703809328846,S2_hidden_confounder,7
248,-0.050989530170232986,S2_hidden_confounder,7
249,-0.1259734863323702,S2_hidden_confounder,7
250,0.08742633404483116,S2_hidden_confounder,7
251,0.13951864773405456,S2_hidden_confounder,7
252,-0.4993015662198117,S2_hidden_confounder,7
253,0.9693826123037677,S2_hidden_confounder,7
254,0.33687419088486165,S2_hidden_confounder,7
255,0.8206860407108619,S2_hidden_confounder,7
256,0.7381031285914148,S2_hidden_confounder,7
257,1.45425444405191,S2_hidden_confounder,7
258,-0.635187015434788,S2_hidden_confounder,7
259,1.1236215771502729,S2_hidden_confounder,7
260,0.6322592098352557,S2_hidden_confounder,7
261,-0.4865939016482241,S2_hidden_confounder,7
262,-0.23484252424819846,S2_hidden_confounder,7
263,1.5601685446038445,S2_hidden_confounder,7
264,1.4841650397991466,S2_hidden_confounder,7
265,0.10926083041679341,S2_hidden_confounder,7
266,-0.2686035808544461,S2_hidden_confounder,7
267,0.8348166850735782,S2_hidden_confounder,7
268,-0.4768366209290536,S2_hidden_confounder,7
269,-0.4642854255077016,S2_hidden_confounder,7
270,-0.542419769155419,S2_hidden_confounder,7
271,1.2753821456624472,S2_hidden_confounder,7
272,0.6770902109275148,S2_hidden_confounder,7
273,1.479615683059775,S2_hidden_confounder,7
274,0.5264957486970244,S2_hidden_confounder,7
275,-0.23654684265397094,S2_hidden_confounder,7
276,0.6044411402911101,S2_hidden_confounder,7
277,0.9027638504796075,S2_hidden_confounder,7
278,-0.6767863929335692,S2_hidden_confounder,7
279,0.01879152910218011,S2_hidden_confounder,7
280,0.5079887309365357,S2_hidden_confounder,7
281,-0.10561181275895928,S2_hidden_confounder,7
282,0.09917382877958705,S2_hidden_confounder,7
283,0.27967325863709547,S2_hidden_confounder,7
284,-0.16858781978495888,S2_hidden_confounder,7
285,-0.5575554762923891,S2_hidden_confounder,7
286,-0.8955050446688073,S2_hidden_confounder,7
287,-0.8283534243414514,S2_hidden_confounder,7
288,-1.5858316434743116,S2_hidden_confounder,7
289,-1.1376541261214292,S2_hidden_confounder,7
290,-1.928443275639967,S2_hidden_confounder,7
291,-1.2884385815729689,S2_hidden_confounder,7
292,-0.9618391852274987,S2_hidden_confounder,7
293,-1.4564807549867218,S2_hidden_confounder,7
294,-0.36708122676121896,S2_hidden_confounder,7
295,1.219624499817555,S2_hidden_confounder,7
296,1.8652766511098875,S2_hidden_confounder,7
297,0.27099259181794316,S2_hidden_confounder,7
298,1.1617417183222096,S2_hidden_confounder,7
299,0.9832502782520488,S2_hidden_confounder,7
300,0.6519071313716417,S2_hidden_confounder,7
301,0.007327030511441301,S2_hidden_confounder,7
302,0.0035524570925939557,S2_hidden_confounder,7
303,1.0615472993811244,S2_hidden_confounder,7
304,1.1602614875698551,S2_hidden_confounder,7
305,0.5008643927947898,S2_hidden_confounder,7
306,-0.15515938057162557,S2_hidden_confounder,7
307,-0.4216180994260166,S2_hidden_confounder,7
308,0.15384123935943028,S2_hidden_confounder,7
309,1.5292845751056208,S2_hidden_confounder,7
310,0.26992750288481654,S2_hidden_confounder,7
311,0.1905200881099239,S2_hidden_confounder,7
312,-0.15619361197462434,S2_hidden_confounder,7
313,-0.678385174600015,S2_hidden_confounder,7
314,-0.16950578202782188,S2_hidden_confounder,7
315,0.30308396772891916,S2_hidden_confounder,7
316,-0.8615612037710912,S2_hidden_confounder,7
317,-1.3868111112843757,S2_hidden_confounder,7
318,-0.06056545436350166,S2_hidden_confounder,7
319,0.20146833784253038,S2_hidden_confounder,7
320,0.5400960702297216,S2_hidden_confounder,7
321,0.0002966578270941177,S2_hidden_confounder,7
322,-0.2856579603982588,S2_hidden_confounder,7
323,0.15118691174743598,S2_hidden_confounder,7
324,-0.2686534303831821,S2_hidden_confounder,7
325,-1.027534306037038,S2_hidden_confounder,7
326,-0.716217848840741,S2_hidden_confounder,7
327,0.18845893110282447,S2_hidden_confounder,7
328,-0.6472545655409757,S2_hidden_confounder,7
329,0.35191780727883065,S2_hidden_confounder,7
330,0.7817167940799012,S2_hidden_confounder,7
331,-0.10469679108197064,S2_hidden_confounder,7
332,-0.06481610403868539,S2_hidden_confounder,7
333,-0.07419526617159937,S2_hidden_confounder,7
334,0.4316480014068802,S2_hidden_confounder,7
335,0.8105641342642387,S2_hidden_confounder,7
336,-0.41768149651649544,S2_hidden_confounder,7
337,-1.3117714695644858,S2_hidden_confounder,7
338,-0.13463834986595818,S2_hidden_confounder,7
339,-0.005497091850235306,S2_hidden_confounder,7
340,0.31550325208164937,S2_hidden_confounder,7
341,0.47703166302712335,S2_hidden_confounder,7
342,1.4982118774978137,S2_hidden_confounder,7
343,0.13675755607480097,S2_hidden_confounder,7
344,0.9247104637739121,S2_hidden_confounder,7
345,0.029721482844787497,S2_hidden_confounder,7
346,0.5753909105387743,S2_hidden_confounder,7
347,1.422101292778285,S2_hidden_confounder,7
348,-0.04949336272521432,S2_hidden_confounder,7
349,0.27372345547114607,S2_hidden_confounder,7
350,-0.015501892483591864,S2_hidden_confounder,7
351,-0.22795109365400537,S2_hidden_confounder,7
352,-0.12423500265337532,S2_hidden_confounder,7
353,-0.8807127778033118,S2_hidden_confounder,7
354,-1.343439022064226,S2_hidden_confounder,7
355,-0.43926739951145677,S2_hidden_confounder,7
356,0.33568305980305163,S2_hidden_confounder,7
357,-0.19198142531915027,S2_hidden_confounder,7
358,-1.2335203554607772,S2_hidden_confounder,7
359,0.8933443489468363,S2_hidden_confounder,7
360,1.4607269672004715,S2_hidden_confounder,7
361,1.2978011274060655,S2_hidden_confounder,7
362,0.13175328974351924,S2_hidden_confounder,7
363,-0.34565107648279075,S2_hidden_confounder,7
364,-0.05535292006338342,S2_hidden_confounder,7
365,-0.7623949526959621,S2_hidden_confounder,7
366,0.6820042894983548,S2_hidden_confounder,7
367,0.5838688610246651,S2_hidden_confounder,7
368,0.7088693110400861,S2_hidden_confounder,7
369,-0.27909531960803635,S2_hidden_confounder,7
370,-0.8786277920084373,S2_hidden_confounder,7
371,-1.2081607700128092,S2_hidden_confounder,7
372,-0.6338149112117933,S2_hidden_confounder,7
373,-0.6412997020407233,S2_hidden_confounder,7
374,-0.6642568932842468,S2_hidden_confounder,7
375,-0.22378582658899437,S2_hidden_confounder,7
376,0.016535996673062416,S2_hidden_confounder,7
377,1.135152916166111,S2_hidden_confounder,7
378,0.6489695874554179,S2_hidden_confounder,7
379,-0.3075218189868205,S2_hidden_confounder,7
380,-0.22107242985866474,S2_hidden_confounder,7
381,0.9529814377213679,S2_hidden_confounder,7
382,0.2523446087993841,S2_hidden_confounder,7
383,0.21655894822166838,S2_hidden_confounder,7
384,-0.11510715546196866,S2_hidden_confounder,7
385,0.22800975510294835,S2_hidden_confounder,7
386,0.3565438077666006,S2_hidden_confounder,7
387,-0.35861809346503226,S2_hidden_confounder,7
388,-0.41982021180443435,S2_hidden_confounder,7
389,0.41915714742725824,S2_hidden_confounder,7
390,1.1222763374574418,S2_hidden_confounder,7
391,1.4843768331679064,S2_hidden_confounder,7
392,1.6926003684957664,S2_hidden_confounder,7
393,0.937375824083558,S2_hidden_confounder,7
394,0.38551256297004377,S2_hidden_confounder,7
395,0.9734517078799648,S2_hidden_confounder,7
396,-0.1980071538800073,S2_hidden_confounder,7
397,-0.17856065854692477,S2_hidden_confounder,7
398,-1.5196317753422246,S2_hidden_confounder,7
399,-1.3457399257189764,S2_hidden_confounder,7
400,-1.4699351248298262,S2_hidden_confounder,7
401,-1.9324212698741865,S2_hidden_confounder,7
402,-0.912763424972238,S2_hidden_confounder,7
403,-1.1887597204326883,S2_hidden_confounder,7
404,-1.1048093311943616,S2_hidden_confounder,7
405,-0.9634352780378388,S2_hidden_confounder,7
406,-1.224542060079026,S2_hidden_confounder,7
407,0.21693872221087704,S2_hidden_confounder,7
408,-0.21587291373656017,S2_hidden_confounder,7
409,0.0010070364687833862,S2_hidden_confounder,7
410,-0.9779684786328473,S2_hidden_confounder,7
411,-1.0365671833631507,S2_hidden_confounder,7
412,-0.964890219301588,S2_hidden_confounder,7
413,-0.9022047292494018,S2_hidden_confounder,7
414,-1.0669051156542941,S2_hidden_confounder,7
415,-0.6348577092986135,S2_hidden_confounder,7
416,0.7321811904510972,S2_hidden_confounder,7
417,0.41705201396579483,S2_hidden_confounder,7
418,0.19153216680964355,S2_hidden_confounder,7
419,-0.15515062383020375,S2_hidden_confounder,7
420,1.8029930522819841,S2_hidden_confounder,7
421,2.47975772874726,S2_hidden_confounder,7
422,2.159143585897986,S2_hidden_confounder,7
423,2.0455480427885373,S2_hidden_confounder,7
424,0.9025951372324277,S2_hidden_confounder,7
425,0.5215355354281531,S2_hidden_confounder,7
426,0.5280477253866996,S2_hidden_confounder,7
427,0.46420232626829194,S2_hidden_confounder,7
428,-0.31401727631733,S2_hidden_confounder,7
429,-0.8009982439029799,S2_hidden_confounder,7
430,-0.16836079446641977,S2_hidden_confounder,7
431,0.12189040179752979,S2_hidden_confounder,7
432,-1.4933273335372899,S2_hidden_confounder,7
433,-0.9709306400691504,S2_hidden_confounder,7
434,0.28069026879145564,S2_hidden_confounder,7
435,-0.28311770912286605,S2_hidden_confounder,7
436,-0.012546277588409595,S2_hidden_confounder,7
437,-1.096223082171939,S2_hidden_confounder,7
438,-0.13667869072845884,S2_hidden_confounder,7
439,-0.9276834987750116,S2_hidden_confounder,7
440,-1.5841190802066698,S2_hidden_confounder,7
441,-1.341542449038159,S2_hidden_confounder,7
442,0.8463970591190473,S2_hidden_confounder,7
443,0.13918007523259265,S2_hidden_confounder,7
444,-0.8449994009871659,S2_hidden_confounder,7
445,-0.23924562774977198,S2_hidden_confounder,7
446,0.010192750248533871,S2_hidden_confounder,7
447,1.2577509207017696,S2_hidden_confounder,7
448,-0.06641672878455365,S2_hidden_confounder,7
449,-1.2376684537528788,S2_hidden_confounder,7
450,-1.0974434037351362,S2_hidden_confounder,7
451,-0.47824811396391,S2_hidden_confounder,7
452,-0.06084210115050419,S2_hidden_confounder,7
453,0.7776524205135756,S2_hidden_confounder,7
454,-0.5713755423473517,S2_hidden_confounder,7
455,-1.0135083474166218,S2_hidden_confounder,7
456,-0.8024159401492165,S2_hidden_confounder,7
457,0.07452685093678771,S2_hidden_confounder,7
458,0.41541502010090225,S2_hidden_confounder,7
459,-0.019757036672306518,S2_hidden_confounder,7
460,-0.7743145941264981,S2_hidden_confounder,7
461,0.1264571356425248,S2_hidden_confounder,7
462,0.8074188292335418,S2_hidden_confounder,7
463,2.6081207500851935,S2_hidden_confounder,7
464,1.698327380034019,S2_hidden_confounder,7
465,2.4138600576528275,S2_hidden_confounder,7
466,0.7879301168225827,S2_hidden_confounder,7
467,0.1497426771258582,S2_hidden_confounder,7
468,-0.3971303007915392,S2_hidden_confounder,7
469,-0.6196848481429357,S2_hidden_confounder,7
470,-1.084966673729066,S2_hidden_confounder,7
471,-1.161013123661562,S2_hidden_confounder,7
472,-0.8473053840984567,S2_hidden_confounder,7
473,-0.9244925840969037,S2_hidden_confounder,7
474,-0.14547818265690024,S2_hidden_confounder,7
475,-0.15824929197057,S2_hidden_confounder,7
476,-0.105561921475015,S2_hidden_confounder,7
477,1.0382135645520627,S2_hidden_confounder,7
478,0.9695737350656644,S2_hidden_confounder,7
479,0.8012189020877225,S2_hidden_confounder,7
480,0.5529279957922023,S2_hidden_confounder,7
481,0.44049595964258587,S2_hidden_confounder,7
482,0.7450206904977171,S2_hidden_confounder,7
483,-0.07362740847552232,S2_hidden_confounder,7
484,0.8139749007260275,S2_hidden_confounder,7
485,1.7553045555930025,S2_hidden_confounder,7
486,2.1007385731870065,S2_hidden_confounder,7
487,1.1082661486907588,S2_hidden_confounder,7
488,-0.4124435977257633,S2_hidden_confounder,7
489,-0.6098341808096605,S2_hidden_confounder,7
490,-0.3049055100135706,S2_hidden_confounder,7
491,0.4143825409648707,S2_hidden_confounder,7
492,0.15989881169882836,S2_hidden_confounder,7
493,-0.10898273253118634,S2_hidden_confounder,7
494,1.071252396963518,S2_hidden_confounder,7
495,0.2541341404184066,S2_hidden_confounder,7
496,0.9839464814445352,S2_hidden_confounder,7
497,1.3743451100573736,S2_hidden_confounder,7
498,-0.028713413952414096,S2_hidden_confounder,7
499,0.19541641022441214,S2_hidden_confounder,7
