t,dataset,seed
146,S0_linear_mixed_strength,3
147,S0_linear_mixed_strength,3
148,S0_linear_mixed_strength,3
149,S0_linear_mixed_strength,3
150,S0_linear_mixed_strength,3
151,S0_linear_mixed_strength,3
152,S0_linear_mixed_strength,3
153,S0_linear_mixed_strength,3
154,S0_linear_mixed_strength,3
155,S0_linear_mixed_strength,3
156,S0_linear_mixed_strength,3
157,S0_linear_mixed_strength,3
158,S0_linear_mixed_strength,3
159,S0_linear_mixed_strength,3
160,S0_linear_mixed_strength,3
161,S0_linear_mixed_strength,3
162,S0_linear_mixed_strength,3
163,S0_linear_mixed_strength,3
164,S0_linear_mixed_strength,3
165,S0_linear_mixed_strength,3
166,S0_linear_mixed_strength,3
167,S0_linear_mixed_strength,3
168,S0_linear_mixed_strength,3
169,S0_linear_mixed_strength,3
170,S0_linear_mixed_strength,3
171,S0_linear_mixed_strength,3
172,S0_linear_mixed_strength,3
173,S0_linear_mixed_strength,3
174,S0_linear_mixed_strength,3
175,S0_linear_mixed_strength,3
176,S0_linear_mixed_strength,3
177,S0_linear_mixed_strength,3
178,S0_linear_mixed_strength,3
179,S0_linear_mixed_strength,3
180,S0_linear_mixed_strength,3
181,S0_linear_mixed_strength,3
182,S0_linear_mixed_strength,3
183,S0_linear_mixed_strength,3
184,S0_linear_mixed_strength,3
185,S0_linear_mixed_strength,3
186,S0_linear_mixed_strength,3
187,S0_linear_mixed_strength,3
188,S0_linear_mixed_strength,3
189,S0_linear_mixed_strength,3
190,S0_linear_mixed_strength,3
191,S0_linear_mixed_strength,3
192,S0_linear_mixed_strength,3
193,S0_linear_mixed_strength,3
194,S0_linear_mixed_strength,3
195,S0_linear_mixed_strength,3
196,S0_linear_mixed_strength,3
197,S0_linear_mixed_strength,3
198,S0_linear_mixed_strength,3
199,S0_linear_mixed_strength,3
200,S0_linear_mixed_strength,3
201,S0_linear_mixed_strength,3
202,S0_linear_mixed_strength,3
203,S0_linear_mixed_strength,3
204,S0_linear_mixed_strength,3
205,S0_linear_mixed_strength,3
206,S0_linear_mixed_strength,3
207,S0_linear_mixed_strength,3
208,S0_linear_mixed_strength,3
209,S0_linear_mixed_strength,3
210,S0_linear_mixed_strength,3
211,S0_linear_mixed_strength,3
212,S0_linear_mixed_strength,3
213,S0_linear_mixed_strength,3
214,S0_linear_mixed_strength,3
215,S0_linear_mixed_strength,3
216,S0_linear_mixed_strength,3
217,S0_linear_mixed_strength,3
218,S0_linear_mixed_strength,3
219,S0_linear_mixed_strength,3
220,S0_linear_mixed_strength,3
221,S0_linear_mixed_strength,3
222,S0_linear_mixed_strength,3
223,S0_linear_mixed_strength,3
224,S0_linear_mixed_strength,3
225,S0_linear_mixed_strength,3
226,S0_linear_mixed_strength,3
227,S0_linear_mixed_strength,3
228,S0_linear_mixed_strength,3
229,S0_linear_mixed_strength,3
230,S0_linear_mixed_strength,3
231,S0_linear_mixed_strength,3
232,S0_linear_mixed_strength,3
233,S0_linear_mixed_strength,3
234,S0_linear_mixed_strength,3
235,S0_linear_mixed_strength,3
236,S0_linear_mixed_strength,3
237,S0_linear_mixed_strength,3
238,S0_linear_mixed_strength,3
239,S0_linear_mixed_strength,3
240,S0_linear_mixed_strength,3
241,S0_linear_mixed_strength,3
242,S0_linear_mixed_strength,3
243,S0_linear_mixed_strength,3
244,S0_linear_mixed_strength,3
245,S0_linear_mixed_strength,3
246,S0_linear_mixed_strength,3
247,S0_linear_mixed_strength,3
248,S0_linear_mixed_strength,3
249,S0_linear_mixed_strength,3
250,S0_linear_mixed_strength,3
251,S0_linear_mixed_strength,3
252,S0_linear_mixed_strength,3
253,S0_linear_mixed_strength,3
254,S0_linear_mixed_strength,3
255,S0_linear_mixed_strength,3
256,S0_linear_mixed_strength,3
257,S0_linear_mixed_strength,3
258,S0_linear_mixed_strength,3
259,S0_linear_mixed_strength,3
260,S0_linear_mixed_strength,3
261,S0_linear_mixed_strength,3
262,S0_linear_mixed_strength,3
263,S0_linear_mixed_strength,3
264,S0_linear_mixed_strength,3
265,S0_linear_mixed_strength,3
266,S0_linear_mixed_strength,3
267,S0_linear_mixed_strength,3
268,S0_linear_mixed_strength,3
269,S0_linear_mixed_strength,3
270,S0_linear_mixed_strength,3
271,S0_linear_mixed_strength,3
272,S0_linear_mixed_strength,3
273,S0_linear_mixed_strength,3
274,S0_linear_mixed_strength,3
275,S0_linear_mixed_strength,3
276,S0_linear_mixed_strength,3
277,S0_linear_mixed_strength,3
278,S0_linear_mixed_strength,3
279,S0_linear_mixed_strength,3
280,S0_linear_mixed_strength,3
281,S0_linear_mixed_strength,3
282,S0_linear_mixed_strength,3
283,S0_linear_mixed_strength,3
284,S0_linear_mixed_strength,3
285,S0_linear_mixed_strength,3
286,S0_linear_mixed_strength,3
287,S0_linear_mixed_strength,3
288,S0_linear_mixed_strength,3
289,S0_linear_mixed_strength,3
290,S0_linear_mixed_strength,3
291,S0_linear_mixed_strength,3
292,S0_linear_mixed_strength,3
293,S0_linear_mixed_strength,3
294,S0_linear_mixed_strength,3
295,S0_linear_mixed_strength,3
296,S0_linear_mixed_strength,3
297,S0_linear_mixed_strength,3
298,S0_linear_mixed_strength,3
299,S0_linear_mixed_strength,3
300,S0_linear_mixed_strength,3
301,S0_linear_mixed_strength,3
302,S0_linear_mixed_strength,3
303,S0_linear_mixed_strength,3
304,S0_linear_mixed_strength,3
305,S0_linear_mixed_strength,3
306,S0_linear_mixed_strength,3
307,S0_linear_mixed_strength,3
308,S0_linear_mixed_strength,3
309,S0_linear_mixed_strength,3
310,S0_linear_mixed_strength,3
311,S0_linear_mixed_strength,3
312,S0_linear_mixed_strength,3
313,S0_linear_mixed_strength,3
314,S0_linear_mixed_strength,3
315,S0_linear_mixed_strength,3
316,S0_linear_mixed_strength,3
317,S0_linear_mixed_strength,3
318,S0_linear_mixed_strength,3
319,S0_linear_mixed_strength,3
320,S0_linear_mixed_strength,3
321,S0_linear_mixed_strength,3
322,S0_linear_mixed_strength,3
323,S0_linear_mixed_strength,3
324,S0_linear_mixed_strength,3
325,S0_linear_mixed_strength,3
326,S0_linear_mixed_strength,3
327,S0_linear_mixed_strength,3
328,S0_linear_mixed_strength,3
329,S0_linear_mixed_strength,3
330,S0_linear_mixed_strength,3
331,S0_linear_mixed_strength,3
332,S0_linear_mixed_strength,3
333,S0_linear_mixed_strength,3
334,S0_linear_mixed_strength,3
335,S0_linear_mixed_strength,3
336,S0_linear_mixed_strength,3
337,S0_linear_mixed_strength,3
338,S0_linear_mixed_strength,3
339,S0_linear_mixed_strength,3
340,S0_linear_mixed_strength,3
341,S0_linear_mixed_strength,3
342,S0_linear_mixed_strength,3
343,S0_linear_mixed_strength,3
344,S0_linear_mixed_strength,3
345,S0_linear_mixed_strength,3
346,S0_linear_mixed_strength,3
347,S0_linear_mixed_strength,3
348,S0_linear_mixed_strength,3
349,S0_linear_mixed_strength,3
350,S0_linear_mixed_strength,3
351,S0_linear_mixed_strength,3
352,S0_linear_mixed_strength,3
353,S0_linear_mixed_strength,3
354,S0_linear_mixed_strength,3
355,S0_linear_mixed_strength,3
356,S0_linear_mixed_strength,3
357,S0_linear_mixed_strength,3
358,S0_linear_mixed_strength,3
359,S0_linear_mixed_strength,3
360,S0_linear_mixed_strength,3
361,S0_linear_mixed_strength,3
362,S0_linear_mixed_strength,3
363,S0_linear_mixed_strength,3
364,S0_linear_mixed_strength,3
365,S0_linear_mixed_strength,3
366,S0_linear_mixed_strength,3
367,S0_linear_mixed_strength,3
368,S0_linear_mixed_strength,3
369,S0_linear_mixed_strength,3
370,S0_linear_mixed_strength,3
371,S0_linear_mixed_strength,3
372,S0_linear_mixed_strength,3
373,S0_linear_mixed_strength,3
374,S0_linear_mixed_strength,3
375,S0_linear_mixed_strength,3
376,S0_linear_mixed_strength,3
377,S0_linear_mixed_strength,3
378,S0_linear_mixed_strength,3
379,S0_linear_mixed_strength,3
380,S0_linear_mixed_strength,3
381,S0_linear_mixed_strength,3
382,S0_linear_mixed_strength,3
383,S0_linear_mixed_strength,3
384,S0_linear_mixed_strength,3
385,S0_linear_mixed_strength,3
386,S0_linear_mixed_strength,3
387,S0_linear_mixed_strength,3
388,S0_linear_mixed_strength,3
389,S0_linear_mixed_strength,3
390,S0_linear_mixed_strength,3
391,S0_linear_mixed_strength,3
392,S0_linear_mixed_strength,3
393,S0_linear_mixed_strength,3
394,S0_linear_mixed_strength,3
395,S0_linear_mixed_strength,3
396,S0_linear_mixed_strength,3
397,S0_linear_mixed_strength,3
398,S0_linear_mixed_strength,3
399,S0_linear_mixed_strength,3
400,S0_linear_mixed_strength,3
401,S0_linear_mixed_strength,3
402,S0_linear_mixed_strength,3
403,S0_linear_mixed_strength,3
404,S0_linear_mixed_strength,3
405,S0_linear_mixed_strength,3
406,S0_linear_mixed_strength,3
407,S0_linear_mixed_strength,3
408,S0_linear_mixed_strength,3
409,S0_linear_mixed_strength,3
410,S0_linear_mixed_strength,3
411,S0_linear_mixed_strength,3
412,S0_linear_mixed_strength,3
413,S0_linear_mixed_strength,3
414,S0_linear_mixed_strength,3
415,S0_linear_mixed_strength,3
416,S0_linear_mixed_strength,3
417,S0_linear_mixed_strength,3
418,S0_linear_mixed_strength,3
419,S0_linear_mixed_strength,3
420,S0_linear_mixed_strength,3
421,S0_linear_mixed_strength,3
422,S0_linear_mixed_strength,3
423,S0_linear_mixed_strength,3
424,S0_linear_mixed_strength,3
425,S0_linear_mixed_strength,3
426,S0_linear_mixed_strength,3
427,S0_linear_mixed_strength,3
428,S0_linear_mixed_strength,3
429,S0_linear_mixed_strength,3
430,S0_linear_mixed_strength,3
431,S0_linear_mixed_strength,3
432,S0_linear_mixed_strength,3
433,S0_linear_mixed_strength,3
434,S0_linear_mixed_strength,3
435,S0_linear_mixed_strength,3
436,S0_linear_mixed_strength,3
437,S0_linear_mixed_strength,3
438,S0_linear_mixed_strength,3
439,S0_linear_mixed_strength,3
440,S0_linear_mixed_strength,3
441,S0_linear_mixed_strength,3
442,S0_linear_mixed_strength,3
443,S0_linear_mixed_strength,3
444,S0_linear_mixed_strength,3
445,S0_linear_mixed_strength,3
446,S0_linear_mixed_strength,3
447,S0_linear_mixed_strength,3
448,S0_linear_mixed_strength,3
449,S0_linear_mixed_strength,3
450,S0_linear_mixed_strength,3
451,S0_linear_mixed_strength,3
452,S0_linear_mixed_strength,3
453,S0_linear_mixed_strength,3
454,S0_linear_mixed_strength,3
455,S0_linear_mixed_strength,3
456,S0_linear_mixed_strength,3
457,S0_linear_mixed_strength,3
458,S0_linear_mixed_strength,3
459,S0_linear_mixed_strength,3
460,S0_linear_mixed_strength,3
461,S0_linear_mixed_strength,3
462,S0_linear_mixed_strength,3
463,S0_linear_mixed_strength,3
464,S0_linear_mixed_strength,3
465,S0_linear_mixed_strength,3
466,S0_linear_mixed_strength,3
467,S0_linear_mixed_strength,3
468,S0_linear_mixed_strength,3
469,S0_linear_mixed_strength,3
470,S0_linear_mixed_strength,3
471,S0_linear_mixed_strength,3
472,S0_linear_mixed_strength,3
473,S0_linear_mixed_strength,3
474,S0_linear_mixed_strength,3
475,S0_linear_mixed_strength,3
476,S0_linear_mixed_strength,3
477,S0_linear_mixed_strength,3
478,S0_linear_mixed_strength,3
479,S0_linear_mixed_strength,3
480,S0_linear_mixed_strength,3
481,S0_linear_mixed_strength,3
482,S0_linear_mixed_strength,3
483,S0_linear_mixed_strength,3
484,S0_linear_mixed_strength,3
485,S0_linear_mixed_strength,3
486,S0_linear_mixed_strength,3
487,S0_linear_mixed_strength,3
488,S0_linear_mixed_strength,3
489,S0_linear_mixed_strength,3
490,S0_linear_mixed_strength,3
491,S0_linear_mixed_strength,3
492,S0_linear_mixed_strength,3
493,S0_linear_mixed_strength,3
494,S0_linear_mixed_strength,3
495,S0_linear_mixed_strength,3
496,S0_linear_mixed_strength,3
497,S0_linear_mixed_strength,3
498,S0_linear_mixed_strength,3
499,S0_linear_mixed_strength,3
