t,hidden_U,dataset,seed
131,0.6493152471585237,S2_hidden_confounder,1
132,-0.4081048780309149,S2_hidden_confounder,1
133,0.851944927657669,S2_hidden_confounder,1
134,0.12021272479599353,S2_hidden_confounder,1
135,-0.6455168544160016,S2_hidden_confounder,1
136,-0.44184544964405353,S2_hidden_confounder,1
137,-0.12937192171710443,S2_hidden_confounder,1
138,-0.25170051924876663,S2_hidden_confounder,1
139,0.8732017420439826,S2_hidden_confounder,1
140,0.19013307429738233,S2_hidden_confounder,1
141,-0.23528794777677947,S2_hidden_confounder,1
142,-1.1511512637821226,S2_hidden_confounder,1
143,0.11807979481710922,S2_hidden_confounder,1
144,-0.20315001692791473,S2_hidden_confounder,1
145,-0.4549680366692487,S2_hidden_confounder,1
146,-1.6675944814251928,S2_hidden_confounder,1
147,-1.8118578712556832,S2_hidden_confounder,1
148,-1.6841190548367038,S2_hidden_confounder,1
149,-0.9323333899316664,S2_hidden_confounder,1
150,-0.01947708507886175,S2_hidden_confounder,1
151,0.7634554593190322,S2_hidden_confounder,1
152,-0.03925565993864486,S2_hidden_confounder,1
153,0.09678095707052607,S2_hidden_confounder,1
154,1.1429771209649995,S2_hidden_confounder,1
155,1.2359556422230078,S2_hidden_confounder,1
156,1.4462410992496846,S2_hidden_confounder,1
157,1.9319861878184845,S2_hidden_confounder,1
158,1.7435538979839733,S2_hidden_confounder,1
159,1.2891877462176773,S2_hidden_confounder,1
160,2.741495543601676,S2_hidden_confounder,1
161,0.8596193032869791,S2_hidden_confounder,1
162,0.7843307299711001,S2_hidden_confounder,1
163,1.053159079571461,S2_hidden_confounder,1
164,0.8469223838188812,S2_hidden_confounder,1
165,0.6286454889657533,S2_hidden_confounder,1
166,0.1887412312184571,S2_hidden_confounder,1
167,0.9625054600071166,S2_hidden_confounder,1
168,-0.5957281957547554,S2_hidden_confounder,1
169,-1.213719282592109,S2_hidden_confounder,1
170,-1.8386177627444125,S2_hidden_confounder,1
171,-1.771181009439035,S2_hidden_confounder,1
172,-1.6195362278254448,S2_hidden_confounder,1
173,-0.8559452447944904,S2_hidden_confounder,1
174,0.13637438610726393,S2_hidden_confounder,1
175,-0.4916175549813368,S2_hidden_confounder,1
176,-0.30072938879885336,S2_hidden_confounder,1
177,1.3197250197352486,S2_hidden_confounder,1
178,1.5104282720704576,S2_hidden_confounder,1
179,-0.07782218434899865,S2_hidden_confounder,1
180,0.5078096985915731,S2_hidden_confounder,1
181,0.44289085207791,S2_hidden_confounder,1
182,0.371705191868903,S2_hidden_confounder,1
183,0.5423598428888501,S2_hidden_confounder,1
184,1.01423837346421,S2_hidden_confounder,1
185,0.9490654963745655,S2_hidden_confounder,1
186,1.417651775757708,S2_hidden_confounder,1
187,1.279526714689423,S2_hidden_confounder,1
188,1.5736351967246878,S2_hidden_confounder,1
189,1.5391727757438494,S2_hidden_confounder,1
190,0.4742612112543671,S2_hidden_confounder,1
191,-0.7254916399872658,S2_hidden_confounder,1
192,0.8889239115652651,S2_hidden_confounder,1
193,0.02047635754872796,S2_hidden_confounder,1
194,-0.7521811399150986,S2_hidden_confounder,1
195,0.2514871237503965,S2_hidden_confounder,1
196,1.010749480472818,S2_hidden_confounder,1
197,0.5991241195295053,S2_hidden_confounder,1
198,1.3794435076789204,S2_hidden_confounder,1
199,0.6008757423134956,S2_hidden_confounder,1
200,0.16475502440064535,S2_hidden_confounder,1
201,-0.8576150055775607,S2_hidden_confounder,1
202,0.9107087074521564,S2_hidden_confounder,1
203,0.7476702193851305,S2_hidden_confounder,1
204,1.075440741951015,S2_hidden_confounder,1
205,-0.38414613423807675,S2_hidden_confounder,1
206,0.11851816702731634,S2_hidden_confounder,1
207,-1.1946741012315896,S2_hidden_confounder,1
208,-1.2924119984151679,S2_hidden_confounder,1
209,-0.3769394262759382,S2_hidden_confounder,1
210,0.8220957614591112,S2_hidden_confounder,1
211,1.7860854350635307,S2_hidden_confounder,1
212,1.2669648991008975,S2_hidden_confounder,1
213,-0.01905132056287852,S2_hidden_confounder,1
214,0.30738901771272054,S2_hidden_confounder,1
215,-0.06465156890770946,S2_hidden_confounder,1
216,0.532115264650777,S2_hidden_confounder,1
217,0.7745834260746783,S2_hidden_confounder,1
218,1.8683025136266247,S2_hidden_confounder,1
219,1.8280140863353211,S2_hidden_confounder,1
220,1.2317957140016593,S2_hidden_confounder,1
221,1.2560479957536343,S2_hidden_confounder,1
222,0.716122375238076,S2_hidden_confounder,1
223,0.21671740719139768,S2_hidden_confounder,1
224,-0.2204647650645656,S2_hidden_confounder,1
225,-0.27773072128061294,S2_hidden_confounder,1
226,-0.5954832968844329,S2_hidden_confounder,1
227,-0.33992954617907917,S2_hidden_confounder,1
228,-1.2771378872666284,S2_hidden_confounder,1
229,-1.192608981953428,S2_hidden_confounder,1
230,-0.36520998896483997,S2_hidden_confounder,1
231,-0.781421875466024,S2_hidden_confounder,1
232,-1.2540463149749215,S2_hidden_confounder,1
233,0.4653117388496563,S2_hidden_confounder,1
234,-0.01889966758046519,S2_hidden_confounder,1
235,1.2982337477333767,S2_hidden_confounder,1
236,0.8895741312459284,S2_hidden_confounder,1
237,1.0209095959766534,S2_hidden_confounder,1
238,1.3911262919503309,S2_hidden_confounder,1
239,0.5403183911766267,S2_hidden_confounder,1
240,-0.1632562461525963,S2_hidden_confounder,1
241,-0.02033003489970659,S2_hidden_confounder,1
242,-0.026231837930037548,S2_hidden_confounder,1
243,0.5650052452980159,S2_hidden_confounder,1
244,0.08122342381910856,S2_hidden_confounder,1
245,-0.3935827357356854,S2_hidden_confounder,1
246,-0.07466702671410708,S2_hidden_confounder,1
247,-0.5637779389263384,S2_hidden_confounder,1
248,-1.0359544249086672,S2_hidden_confounder,1
249,-0.4848032996196442,S2_hidden_confounder,1
250,-0.6036927036926865,S2_hidden_confounder,1
251,-1.368976566421466,S2_hidden_confounder,1
252,-0.30480274633543564,S2_hidden_confounder,1
253,-0.35858480701855605,S2_hidden_confounder,1
254,-1.865847355387545,S2_hidden_confounder,1
255,-1.8467477699178048,S2_hidden_confounder,1
256,-0.5509431632568258,S2_hidden_confounder,1
257,-0.37017118574323576,S2_hidden_confounder,1
258,-0.7402406026576887,S2_hidden_confounder,1
259,-0.3497009469891314,S2_hidden_confounder,1
260,-0.7245960602734207,S2_hidden_confounder,1
261,-0.7581877276933413,S2_hidden_confounder,1
262,-0.2477345337143281,S2_hidden_confounder,1
263,-0.8653862589230413,S2_hidden_confounder,1
264,0.7192605737654986,S2_hidden_confounder,1
265,-1.3861278055979644,S2_hidden_confounder,1
266,-2.0990196448091663,S2_hidden_confounder,1
267,-0.8151655389990115,S2_hidden_confounder,1
268,-0.32310082430895604,S2_hidden_confounder,1
269,1.1487010058213118,S2_hidden_confounder,1
270,1.2865314556601684,S2_hidden_confounder,1
271,1.7331627519541668,S2_hidden_confounder,1
272,1.7190002367276798,S2_hidden_confounder,1
273,1.0774650885531136,S2_hidden_confounder,1
274,-0.5414851262914919,S2_hidden_confounder,1
275,-0.5733626746362799,S2_hidden_confounder,1
276,-0.07144808888091758,S2_hidden_confounder,1
277,0.14841135378580667,S2_hidden_confounder,1
278,-0.5528508748388109,S2_hidden_confounder,1
279,0.32169925519941417,S2_hidden_confounder,1
280,-0.06618094657761929,S2_hidden_confounder,1
281,-0.7533987934229901,S2_hidden_confounder,1
282,-0.460279969186719,S2_hidden_confounder,1
283,-0.3523022857209444,S2_hidden_confounder,1
284,-1.090171844568329,S2_hidden_confounder,1
285,-1.4542194394630352,S2_hidden_confounder,1
286,-0.8818458886354469,S2_hidden_confounder,1
287,0.6822963818735139,S2_hidden_confounder,1
288,-1.318691041467337,S2_hidden_confounder,1
289,-2.666478305322346,S2_hidden_confounder,1
290,-2.3728800059925885,S2_hidden_confounder,1
291,-1.970338048900004,S2_hidden_confounder,1
292,-0.7847148906873548,S2_hidden_confounder,1
293,-1.7224967626598882,S2_hidden_confounder,1
294,-0.9961845375576592,S2_hidden_confounder,1
295,-0.4400246704486725,S2_hidden_confounder,1
296,0.36134282813001195,S2_hidden_confounder,1
297,-0.18632074416845495,S2_hidden_confounder,1
298,-0.7014154886088341,S2_hidden_confounder,1
299,-0.6475515952175116,S2_hidden_confounder,1
300,-0.8179709469614821,S2_hidden_confounder,1
301,-0.922557365596549,S2_hidden_confounder,1
302,-0.9885462065335598,S2_hidden_confounder,1
303,-0.14487651594780873,S2_hidden_confounder,1
304,-0.25985053673379677,S2_hidden_confounder,1
305,-0.2978424935081939,S2_hidden_confounder,1
306,0.2584025519315914,S2_hidden_confounder,1
307,0.014132855620123619,S2_hidden_confounder,1
308,0.20892626441662324,S2_hidden_confounder,1
309,-0.8949442150706626,S2_hidden_confounder,1
310,-0.5299803997566973,S2_hidden_confounder,1
311,-0.30434666519848924,S2_hidden_confounder,1
312,-0.6363913458540615,S2_hidden_confounder,1
313,-0.8063613404503431,S2_hidden_confounder,1
314,-1.1318704476738235,S2_hidden_confounder,1
315,0.09328026883126696,S2_hidden_confounder,1
316,0.002800527149619877,S2_hidden_confounder,1
317,-0.4691373969015272,S2_hidden_confounder,1
318,-0.7604378485123727,S2_hidden_confounder,1
319,-1.1916722510121367,S2_hidden_confounder,1
320,-0.6472961730914875,S2_hidden_confounder,1
321,-0.3205443648401847,S2_hidden_confounder,1
322,-0.7842576032909729,S2_hidden_confounder,1
323,-1.0529849826827427,S2_hidden_confounder,1
324,-0.5221544164695776,S2_hidden_confounder,1
325,-1.1737343298058847,S2_hidden_confounder,1
326,0.25304681052287575,S2_hidden_confounder,1
327,0.2884422706907351,S2_hidden_confounder,1
328,-0.17385363851369992,S2_hidden_confounder,1
329,0.07265772468720202,S2_hidden_confounder,1
330,-1.2491860033101563,S2_hidden_confounder,1
331,-0.4629860248170221,S2_hidden_confounder,1
332,-0.74330106937042,S2_hidden_confounder,1
333,0.18028128201678736,S2_hidden_confounder,1
334,0.7746420537302056,S2_hidden_confounder,1
335,-0.01191300108673995,S2_hidden_confounder,1
336,1.0615542251730004,S2_hidden_confounder,1
337,0.5411221484178418,S2_hidden_confounder,1
338,0.18908095950047374,S2_hidden_confounder,1
339,0.9091850836149797,S2_hidden_confounder,1
340,1.3442782643610238,S2_hidden_confounder,1
341,0.5032872619200601,S2_hidden_confounder,1
342,0.4972399040868763,S2_hidden_confounder,1
343,-0.0642897762341122,S2_hidden_confounder,1
344,-0.6982419744561033,S2_hidden_confounder,1
345,-0.9630542560003454,S2_hidden_confounder,1
346,-0.38205047788420937,S2_hidden_confounder,1
347,-1.5567467412993967,S2_hidden_confounder,1
348,-0.910851965300529,S2_hidden_confounder,1
349,-1.2064923346501377,S2_hidden_confounder,1
350,-1.0395584489623835,S2_hidden_confounder,1
351,0.1633508513931284,S2_hidden_confounder,1
352,0.4345378861332684,S2_hidden_confounder,1
353,0.040510455454035484,S2_hidden_confounder,1
354,1.3136779446499085,S2_hidden_confounder,1
355,-0.21760732358295742,S2_hidden_confounder,1
356,-0.11925235736281183,S2_hidden_confounder,1
357,0.5996215324072078,S2_hidden_confounder,1
358,-0.5347759165058187,S2_hidden_confounder,1
359,-0.03388510972665951,S2_hidden_confounder,1
360,-0.20523553766632857,S2_hidden_confounder,1
361,1.0325798145129177,S2_hidden_confounder,1
362,1.350070074510343,S2_hidden_confounder,1
363,1.3430616130727047,S2_hidden_confounder,1
364,-0.14499243539275775,S2_hidden_confounder,1
365,-0.3006367368907541,S2_hidden_confounder,1
366,0.9826355549402698,S2_hidden_confounder,1
367,1.2624951238260191,S2_hidden_confounder,1
368,0.3684800851968315,S2_hidden_confounder,1
369,0.10249587265884531,S2_hidden_confounder,1
370,-1.2227723214313642,S2_hidden_confounder,1
371,-0.7733724913714765,S2_hidden_confounder,1
372,-1.2688550182254676,S2_hidden_confounder,1
373,-1.9286068239427723,S2_hidden_confounder,1
374,-2.0774677315450347,S2_hidden_confounder,1
375,-0.9046916888771624,S2_hidden_confounder,1
376,-1.759959483771012,S2_hidden_confounder,1
377,-3.2839401386233575,S2_hidden_confounder,1
378,-0.7702656914360275,S2_hidden_confounder,1
379,-0.8818918900090061,S2_hidden_confounder,1
380,-0.9623774369709667,S2_hidden_confounder,1
381,-1.5256263199214968,S2_hidden_confounder,1
382,-0.24737514514052109,S2_hidden_confounder,1
383,0.30591423113138505,S2_hidden_confounder,1
384,0.744389296504797,S2_hidden_confounder,1
385,0.8485333177854688,S2_hidden_confounder,1
386,1.2320635432284706,S2_hidden_confounder,1
387,1.155397892715074,S2_hidden_confounder,1
388,0.6663190854598586,S2_hidden_confounder,1
389,1.1870233993319004,S2_hidden_confounder,1
390,0.9892860554644023,S2_hidden_confounder,1
391,0.2853005452752111,S2_hidden_confounder,1
392,0.440525370388253,S2_hidden_confounder,1
393,-1.0990681757454992,S2_hidden_confounder,1
394,-0.6787393385379995,S2_hidden_confounder,1
395,-0.9777496867755602,S2_hidden_confounder,1
396,-1.7840407280836303,S2_hidden_confounder,1
397,-0.8447838051289972,S2_hidden_confounder,1
398,0.8333541040424479,S2_hidden_confounder,1
399,1.479466858646524,S2_hidden_confounder,1
400,1.4634585448678492,S2_hidden_confounder,1
401,0.4521263387297493,S2_hidden_confounder,1
402,-0.7191815633738871,S2_hidden_confounder,1
403,-0.7646520498766054,S2_hidden_confounder,1
404,-1.0447964695291025,S2_hidden_confounder,1
405,-0.5762333021606134,S2_hidden_confounder,1
406,0.8366895639281464,S2_hidden_confounder,1
407,1.1740079074190133,S2_hidden_confounder,1
408,1.0728467084260358,S2_hidden_confounder,1
409,1.0241771028472613,S2_hidden_confounder,1
410,-0.4009421210941937,S2_hidden_confounder,1
411,0.23431860846089145,S2_hidden_confounder,1
412,0.2919413975270653,S2_hidden_confounder,1
413,-0.3348932256642485,S2_hidden_confounder,1
414,-0.2931912908631675,S2_hidden_confounder,1
415,-0.3586121919382992,S2_hidden_confounder,1
416,0.17952940090494132,S2_hidden_confounder,1
417,-0.23644445316420357,S2_hidden_confounder,1
418,0.6480933133255409,S2_hidden_confounder,1
419,0.47963857320741177,S2_hidden_confounder,1
420,-0.019709413714681528,S2_hidden_confounder,1
421,1.002893859004936,S2_hidden_confounder,1
422,0.5814066632148545,S2_hidden_confounder,1
423,0.40453198329037393,S2_hidden_confounder,1
424,-0.4859275699962487,S2_hidden_confounder,1
425,0.5115153066100896,S2_hidden_confounder,1
426,0.33408566673554174,S2_hidden_confounder,1
427,0.6333022271259775,S2_hidden_confounder,1
428,0.2366236024276824,S2_hidden_confounder,1
429,0.36585332068079396,S2_hidden_confounder,1
430,-0.6744303716483772,S2_hidden_confounder,1
431,-0.8058741740604966,S2_hidden_confounder,1
432,-1.4932896770752373,S2_hidden_confounder,1
433,-1.279680775920269,S2_hidden_confounder,1
434,-0.363347653085734,S2_hidden_confounder,1
435,-0.6303816544472862,S2_hidden_confounder,1
436,-0.5044882273454384,S2_hidden_confounder,1
437,-0.2184217628343372,S2_hidden_confounder,1
438,1.0502808049822476,S2_hidden_confounder,1
439,1.3187131022131113,S2_hidden_confounder,1
440,-0.26819201161495054,S2_hidden_confounder,1
441,0.7777855236600237,S2_hidden_confounder,1
442,-0.688487422556969,S2_hidden_confounder,1
443,-1.5686877349362873,S2_hidden_confounder,1
444,-0.9576078593349722,S2_hidden_confounder,1
445,0.4499180121432515,S2_hidden_confounder,1
446,-0.27900142513141185,S2_hidden_confounder,1
447,-1.0882488543667883,S2_hidden_confounder,1
448,-1.0184583200264772,S2_hidden_confounder,1
449,-0.6161789039620019,S2_hidden_confounder,1
450,0.5314576893250939,S2_hidden_confounder,1
451,0.40514824989102605,S2_hidden_confounder,1
452,-0.02141390250244651,S2_hidden_confounder,1
453,-0.33941377938400996,S2_hidden_confounder,1
454,-0.16411869891302736,S2_hidden_confounder,1
455,0.2078121154975729,S2_hidden_confounder,1
456,-0.6006081782225846,S2_hidden_confounder,1
457,-0.5847307379606953,S2_hidden_confounder,1
458,0.10284922395341232,S2_hidden_confounder,1
459,1.6540001393995576,S2_hidden_confounder,1
460,1.4749635080273178,S2_hidden_confounder,1
461,-0.6111147482301069,S2_hidden_confounder,1
462,-0.8792695681861977,S2_hidden_confounder,1
463,-0.3502163489203147,S2_hidden_confounder,1
464,-0.5241592194923903,S2_hidden_confounder,1
465,0.4568657021706586,S2_hidden_confounder,1
466,0.09923889213443753,S2_hidden_confounder,1
467,0.4279741686137231,S2_hidden_confounder,1
468,0.6220968806076081,S2_hidden_confounder,1
469,0.07281391710989155,S2_hidden_confounder,1
470,-0.35923747441852055,S2_hidden_confounder,1
471,-0.5425626335874746,S2_hidden_confounder,1
472,-1.204626933154869,S2_hidden_confounder,1
473,-0.8433750849507848,S2_hidden_confounder,1
474,-1.1209449594062997,S2_hidden_confounder,1
475,-0.8162979928240587,S2_hidden_confounder,1
476,-1.3800559253669835,S2_hidden_confounder,1
477,0.16760202498112628,S2_hidden_confounder,1
478,0.4661735708183022,S2_hidden_confounder,1
479,1.2970544131407238,S2_hidden_confounder,1
480,0.41563260434072646,S2_hidden_confounder,1
481,-0.00794983462511147,S2_hidden_confounder,1
482,0.3175133511114791,S2_hidden_confounder,1
483,0.4441363449043129,S2_hidden_confounder,1
484,0.5076187875898849,S2_hidden_confounder,1
485,0.9137271515130678,S2_hidden_confounder,1
486,0.9739929912459291,S2_hidden_confounder,1
487,1.4862540879562056,S2_hidden_confounder,1
488,0.6307844361504411,S2_hidden_confounder,1
489,1.142388353388488,S2_hidden_confounder,1
490,-1.7791205075290386,S2_hidden_confounder,1
491,-1.0374102348031065,S2_hidden_confounder,1
492,-0.9365611211606684,S2_hidden_confounder,1
493,-1.0373721956676882,S2_hidden_confounder,1
494,-0.7668531660021349,S2_hidden_confounder,1
495,-0.6361158080029619,S2_hidden_confounder,1
496,-0.19572313489548962,S2_hidden_confounder,1
497,-0.899759619612979,S2_hidden_confounder,1
498,-1.0933308214698547,S2_hidden_confounder,1
499,-0.5212182389346515,S2_hidden_confounder,1
